"set","pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
33,33,3,"turk16-trendError","k-3-sdline-0.45-sdgroup-0.35","line-0.58259-cluster-0.85692","18, 9","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",33,"set-1-k-3-sdline-0.45-sdgroup-0.35"
33,33,3,"turk16-colorTrend","k-3-sdline-0.45-sdgroup-0.35","line-0.58259-cluster-0.85692","18, 9","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",33,"set-1-k-3-sdline-0.45-sdgroup-0.35"
33,33,3,"turk16-colorEllipseTrendError","k-3-sdline-0.45-sdgroup-0.35","line-0.58259-cluster-0.85692","18, 9","Images/Lineups/eb9db73955280a7b802dd5cc053fb201.svg","turk16",33,"set-1-k-3-sdline-0.45-sdgroup-0.35"
34,34,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.20","line-0.84007-cluster-0.95577","9, 3","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",34,"set-1-k-5-sdline-0.25-sdgroup-0.20"
34,34,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.20","line-0.84007-cluster-0.95577","9, 3","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",34,"set-1-k-5-sdline-0.25-sdgroup-0.20"
34,34,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.20","line-0.84007-cluster-0.95577","9, 3","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",34,"set-1-k-5-sdline-0.25-sdgroup-0.20"
34,34,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.20","line-0.84007-cluster-0.95577","9, 3","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",34,"set-1-k-5-sdline-0.25-sdgroup-0.20"
34,34,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.20","line-0.84007-cluster-0.95577","9, 3","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",34,"set-1-k-5-sdline-0.25-sdgroup-0.20"
34,34,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.20","line-0.84007-cluster-0.95577","9, 3","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",34,"set-1-k-5-sdline-0.25-sdgroup-0.20"
34,34,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.20","line-0.84007-cluster-0.95577","9, 3","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",34,"set-1-k-5-sdline-0.25-sdgroup-0.20"
34,34,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.20","line-0.84007-cluster-0.95577","9, 3","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",34,"set-1-k-5-sdline-0.25-sdgroup-0.20"
34,34,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.20","line-0.84007-cluster-0.95577","9, 3","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",34,"set-1-k-5-sdline-0.25-sdgroup-0.20"
34,34,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.20","line-0.84007-cluster-0.95577","9, 3","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",34,"set-1-k-5-sdline-0.25-sdgroup-0.20"
35,35,3,"turk16-plain","k-3-sdline-0.45-sdgroup-0.30","line-0.66675-cluster-0.88984","11, 16","Images/Lineups/7f17f8c126b543dbd1e195e4432fcbe1.svg","turk16",35,"set-1-k-3-sdline-0.45-sdgroup-0.30"
35,35,3,"turk16-color","k-3-sdline-0.45-sdgroup-0.30","line-0.66675-cluster-0.88984","11, 16","Images/Lineups/7f17f8c126b543dbd1e195e4432fcbe1.svg","turk16",35,"set-1-k-3-sdline-0.45-sdgroup-0.30"
35,35,3,"turk16-shape","k-3-sdline-0.45-sdgroup-0.30","line-0.66675-cluster-0.88984","11, 16","Images/Lineups/7f17f8c126b543dbd1e195e4432fcbe1.svg","turk16",35,"set-1-k-3-sdline-0.45-sdgroup-0.30"
35,35,3,"turk16-colorShape","k-3-sdline-0.45-sdgroup-0.30","line-0.66675-cluster-0.88984","11, 16","Images/Lineups/7f17f8c126b543dbd1e195e4432fcbe1.svg","turk16",35,"set-1-k-3-sdline-0.45-sdgroup-0.30"
35,35,3,"turk16-colorEllipse","k-3-sdline-0.45-sdgroup-0.30","line-0.66675-cluster-0.88984","11, 16","Images/Lineups/7f17f8c126b543dbd1e195e4432fcbe1.svg","turk16",35,"set-1-k-3-sdline-0.45-sdgroup-0.30"
35,35,3,"turk16-colorShapeEllipse","k-3-sdline-0.45-sdgroup-0.30","line-0.66675-cluster-0.88984","11, 16","Images/Lineups/7f17f8c126b543dbd1e195e4432fcbe1.svg","turk16",35,"set-1-k-3-sdline-0.45-sdgroup-0.30"
35,35,3,"turk16-trend","k-3-sdline-0.45-sdgroup-0.30","line-0.66675-cluster-0.88984","11, 16","Images/Lineups/7f17f8c126b543dbd1e195e4432fcbe1.svg","turk16",35,"set-1-k-3-sdline-0.45-sdgroup-0.30"
35,35,3,"turk16-trendError","k-3-sdline-0.45-sdgroup-0.30","line-0.66675-cluster-0.88984","11, 16","Images/Lineups/7f17f8c126b543dbd1e195e4432fcbe1.svg","turk16",35,"set-1-k-3-sdline-0.45-sdgroup-0.30"
35,35,3,"turk16-colorTrend","k-3-sdline-0.45-sdgroup-0.30","line-0.66675-cluster-0.88984","11, 16","Images/Lineups/7f17f8c126b543dbd1e195e4432fcbe1.svg","turk16",35,"set-1-k-3-sdline-0.45-sdgroup-0.30"
35,35,3,"turk16-colorEllipseTrendError","k-3-sdline-0.45-sdgroup-0.30","line-0.66675-cluster-0.88984","11, 16","Images/Lineups/7f17f8c126b543dbd1e195e4432fcbe1.svg","turk16",35,"set-1-k-3-sdline-0.45-sdgroup-0.30"
36,36,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.20","line-0.68519-cluster-0.95419","3, 12","Images/Lineups/3ea84b6dd1bdcc4d29ac5c041b5f9441.svg","turk16",36,"set-1-k-5-sdline-0.45-sdgroup-0.20"
36,36,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.20","line-0.68519-cluster-0.95419","3, 12","Images/Lineups/3ea84b6dd1bdcc4d29ac5c041b5f9441.svg","turk16",36,"set-1-k-5-sdline-0.45-sdgroup-0.20"
36,36,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.20","line-0.68519-cluster-0.95419","3, 12","Images/Lineups/3ea84b6dd1bdcc4d29ac5c041b5f9441.svg","turk16",36,"set-1-k-5-sdline-0.45-sdgroup-0.20"
36,36,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.20","line-0.68519-cluster-0.95419","3, 12","Images/Lineups/3ea84b6dd1bdcc4d29ac5c041b5f9441.svg","turk16",36,"set-1-k-5-sdline-0.45-sdgroup-0.20"
36,36,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.20","line-0.68519-cluster-0.95419","3, 12","Images/Lineups/3ea84b6dd1bdcc4d29ac5c041b5f9441.svg","turk16",36,"set-1-k-5-sdline-0.45-sdgroup-0.20"
36,36,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.20","line-0.68519-cluster-0.95419","3, 12","Images/Lineups/3ea84b6dd1bdcc4d29ac5c041b5f9441.svg","turk16",36,"set-1-k-5-sdline-0.45-sdgroup-0.20"
36,36,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.20","line-0.68519-cluster-0.95419","3, 12","Images/Lineups/3ea84b6dd1bdcc4d29ac5c041b5f9441.svg","turk16",36,"set-1-k-5-sdline-0.45-sdgroup-0.20"
36,36,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.20","line-0.68519-cluster-0.95419","3, 12","Images/Lineups/3ea84b6dd1bdcc4d29ac5c041b5f9441.svg","turk16",36,"set-1-k-5-sdline-0.45-sdgroup-0.20"
36,36,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.20","line-0.68519-cluster-0.95419","3, 12","Images/Lineups/3ea84b6dd1bdcc4d29ac5c041b5f9441.svg","turk16",36,"set-1-k-5-sdline-0.45-sdgroup-0.20"
36,36,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.20","line-0.68519-cluster-0.95419","3, 12","Images/Lineups/3ea84b6dd1bdcc4d29ac5c041b5f9441.svg","turk16",36,"set-1-k-5-sdline-0.45-sdgroup-0.20"
37,37,3,"turk16-plain","k-3-sdline-0.25-sdgroup-0.30","line-0.83558-cluster-0.88956","8, 20","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",37,"set-1-k-3-sdline-0.25-sdgroup-0.30"
37,37,3,"turk16-color","k-3-sdline-0.25-sdgroup-0.30","line-0.83558-cluster-0.88956","8, 20","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",37,"set-1-k-3-sdline-0.25-sdgroup-0.30"
37,37,3,"turk16-shape","k-3-sdline-0.25-sdgroup-0.30","line-0.83558-cluster-0.88956","8, 20","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",37,"set-1-k-3-sdline-0.25-sdgroup-0.30"
37,37,3,"turk16-colorShape","k-3-sdline-0.25-sdgroup-0.30","line-0.83558-cluster-0.88956","8, 20","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",37,"set-1-k-3-sdline-0.25-sdgroup-0.30"
37,37,3,"turk16-colorEllipse","k-3-sdline-0.25-sdgroup-0.30","line-0.83558-cluster-0.88956","8, 20","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",37,"set-1-k-3-sdline-0.25-sdgroup-0.30"
37,37,3,"turk16-colorShapeEllipse","k-3-sdline-0.25-sdgroup-0.30","line-0.83558-cluster-0.88956","8, 20","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",37,"set-1-k-3-sdline-0.25-sdgroup-0.30"
37,37,3,"turk16-trend","k-3-sdline-0.25-sdgroup-0.30","line-0.83558-cluster-0.88956","8, 20","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",37,"set-1-k-3-sdline-0.25-sdgroup-0.30"
37,37,3,"turk16-trendError","k-3-sdline-0.25-sdgroup-0.30","line-0.83558-cluster-0.88956","8, 20","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",37,"set-1-k-3-sdline-0.25-sdgroup-0.30"
37,37,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.30","line-0.83558-cluster-0.88956","8, 20","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",37,"set-1-k-3-sdline-0.25-sdgroup-0.30"
37,37,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.30","line-0.83558-cluster-0.88956","8, 20","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",37,"set-1-k-3-sdline-0.25-sdgroup-0.30"
38,38,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.30","line-0.73396-cluster-0.88694","15, 1","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",38,"set-1-k-3-sdline-0.35-sdgroup-0.30"
38,38,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.30","line-0.73396-cluster-0.88694","15, 1","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",38,"set-1-k-3-sdline-0.35-sdgroup-0.30"
38,38,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.30","line-0.73396-cluster-0.88694","15, 1","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",38,"set-1-k-3-sdline-0.35-sdgroup-0.30"
38,38,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.30","line-0.73396-cluster-0.88694","15, 1","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",38,"set-1-k-3-sdline-0.35-sdgroup-0.30"
38,38,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.73396-cluster-0.88694","15, 1","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",38,"set-1-k-3-sdline-0.35-sdgroup-0.30"
38,38,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.73396-cluster-0.88694","15, 1","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",38,"set-1-k-3-sdline-0.35-sdgroup-0.30"
38,38,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.30","line-0.73396-cluster-0.88694","15, 1","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",38,"set-1-k-3-sdline-0.35-sdgroup-0.30"
38,38,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.30","line-0.73396-cluster-0.88694","15, 1","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",38,"set-1-k-3-sdline-0.35-sdgroup-0.30"
38,38,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.30","line-0.73396-cluster-0.88694","15, 1","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",38,"set-1-k-3-sdline-0.35-sdgroup-0.30"
38,38,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.30","line-0.73396-cluster-0.88694","15, 1","Images/Lineups/ec7f3b9a27b45c3e3390fc86d79d2966.svg","turk16",38,"set-1-k-3-sdline-0.35-sdgroup-0.30"
39,39,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.20","line-0.86147-cluster-0.95861","3, 15","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",39,"set-1-k-5-sdline-0.25-sdgroup-0.20"
39,39,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.20","line-0.86147-cluster-0.95861","3, 15","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",39,"set-1-k-5-sdline-0.25-sdgroup-0.20"
39,39,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.20","line-0.86147-cluster-0.95861","3, 15","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",39,"set-1-k-5-sdline-0.25-sdgroup-0.20"
39,39,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.20","line-0.86147-cluster-0.95861","3, 15","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",39,"set-1-k-5-sdline-0.25-sdgroup-0.20"
39,39,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.20","line-0.86147-cluster-0.95861","3, 15","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",39,"set-1-k-5-sdline-0.25-sdgroup-0.20"
39,39,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.20","line-0.86147-cluster-0.95861","3, 15","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",39,"set-1-k-5-sdline-0.25-sdgroup-0.20"
39,39,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.20","line-0.86147-cluster-0.95861","3, 15","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",39,"set-1-k-5-sdline-0.25-sdgroup-0.20"
39,39,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.20","line-0.86147-cluster-0.95861","3, 15","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",39,"set-1-k-5-sdline-0.25-sdgroup-0.20"
39,39,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.20","line-0.86147-cluster-0.95861","3, 15","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",39,"set-1-k-5-sdline-0.25-sdgroup-0.20"
39,39,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.20","line-0.86147-cluster-0.95861","3, 15","Images/Lineups/fa76b59afa345ac5609a2b4685660adf.svg","turk16",39,"set-1-k-5-sdline-0.25-sdgroup-0.20"
40,40,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.30","line-0.72656-cluster-0.90410","15, 1","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",40,"set-1-k-5-sdline-0.35-sdgroup-0.30"
40,40,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.30","line-0.72656-cluster-0.90410","15, 1","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",40,"set-1-k-5-sdline-0.35-sdgroup-0.30"
40,40,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.30","line-0.72656-cluster-0.90410","15, 1","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",40,"set-1-k-5-sdline-0.35-sdgroup-0.30"
40,40,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.30","line-0.72656-cluster-0.90410","15, 1","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",40,"set-1-k-5-sdline-0.35-sdgroup-0.30"
40,40,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.30","line-0.72656-cluster-0.90410","15, 1","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",40,"set-1-k-5-sdline-0.35-sdgroup-0.30"
40,40,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.30","line-0.72656-cluster-0.90410","15, 1","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",40,"set-1-k-5-sdline-0.35-sdgroup-0.30"
40,40,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.30","line-0.72656-cluster-0.90410","15, 1","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",40,"set-1-k-5-sdline-0.35-sdgroup-0.30"
40,40,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.30","line-0.72656-cluster-0.90410","15, 1","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",40,"set-1-k-5-sdline-0.35-sdgroup-0.30"
40,40,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.30","line-0.72656-cluster-0.90410","15, 1","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",40,"set-1-k-5-sdline-0.35-sdgroup-0.30"
40,40,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.30","line-0.72656-cluster-0.90410","15, 1","Images/Lineups/ffbeff9a8acd21ff12ffe567d443adb5.svg","turk16",40,"set-1-k-5-sdline-0.35-sdgroup-0.30"
41,41,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.30","line-0.85300-cluster-0.90126","18, 15","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",41,"set-1-k-5-sdline-0.25-sdgroup-0.30"
41,41,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.30","line-0.85300-cluster-0.90126","18, 15","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",41,"set-1-k-5-sdline-0.25-sdgroup-0.30"
41,41,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.30","line-0.85300-cluster-0.90126","18, 15","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",41,"set-1-k-5-sdline-0.25-sdgroup-0.30"
41,41,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.30","line-0.85300-cluster-0.90126","18, 15","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",41,"set-1-k-5-sdline-0.25-sdgroup-0.30"
41,41,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.30","line-0.85300-cluster-0.90126","18, 15","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",41,"set-1-k-5-sdline-0.25-sdgroup-0.30"
41,41,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.30","line-0.85300-cluster-0.90126","18, 15","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",41,"set-1-k-5-sdline-0.25-sdgroup-0.30"
41,41,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.30","line-0.85300-cluster-0.90126","18, 15","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",41,"set-1-k-5-sdline-0.25-sdgroup-0.30"
41,41,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.30","line-0.85300-cluster-0.90126","18, 15","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",41,"set-1-k-5-sdline-0.25-sdgroup-0.30"
41,41,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.30","line-0.85300-cluster-0.90126","18, 15","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",41,"set-1-k-5-sdline-0.25-sdgroup-0.30"
41,41,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.30","line-0.85300-cluster-0.90126","18, 15","Images/Lineups/e0758c2a48138b0e73f6c1abd352de13.svg","turk16",41,"set-1-k-5-sdline-0.25-sdgroup-0.30"
42,42,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.25","line-0.85363-cluster-0.92457","13, 6","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",42,"set-1-k-5-sdline-0.25-sdgroup-0.25"
42,42,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.25","line-0.85363-cluster-0.92457","13, 6","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",42,"set-1-k-5-sdline-0.25-sdgroup-0.25"
42,42,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.25","line-0.85363-cluster-0.92457","13, 6","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",42,"set-1-k-5-sdline-0.25-sdgroup-0.25"
42,42,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.25","line-0.85363-cluster-0.92457","13, 6","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",42,"set-1-k-5-sdline-0.25-sdgroup-0.25"
42,42,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.25","line-0.85363-cluster-0.92457","13, 6","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",42,"set-1-k-5-sdline-0.25-sdgroup-0.25"
42,42,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.25","line-0.85363-cluster-0.92457","13, 6","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",42,"set-1-k-5-sdline-0.25-sdgroup-0.25"
42,42,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.25","line-0.85363-cluster-0.92457","13, 6","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",42,"set-1-k-5-sdline-0.25-sdgroup-0.25"
42,42,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.25","line-0.85363-cluster-0.92457","13, 6","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",42,"set-1-k-5-sdline-0.25-sdgroup-0.25"
42,42,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.25","line-0.85363-cluster-0.92457","13, 6","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",42,"set-1-k-5-sdline-0.25-sdgroup-0.25"
42,42,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.25","line-0.85363-cluster-0.92457","13, 6","Images/Lineups/2ba2e5e2af63e96e30afaa1b7330fa38.svg","turk16",42,"set-1-k-5-sdline-0.25-sdgroup-0.25"
43,43,3,"turk16-plain","k-3-sdline-0.25-sdgroup-0.25","line-0.86949-cluster-0.92520","10, 6","Images/Lineups/3f5ecac47a6bd741c871c9e20e768340.svg","turk16",43,"set-1-k-3-sdline-0.25-sdgroup-0.25"
43,43,3,"turk16-color","k-3-sdline-0.25-sdgroup-0.25","line-0.86949-cluster-0.92520","10, 6","Images/Lineups/3f5ecac47a6bd741c871c9e20e768340.svg","turk16",43,"set-1-k-3-sdline-0.25-sdgroup-0.25"
43,43,3,"turk16-shape","k-3-sdline-0.25-sdgroup-0.25","line-0.86949-cluster-0.92520","10, 6","Images/Lineups/3f5ecac47a6bd741c871c9e20e768340.svg","turk16",43,"set-1-k-3-sdline-0.25-sdgroup-0.25"
43,43,3,"turk16-colorShape","k-3-sdline-0.25-sdgroup-0.25","line-0.86949-cluster-0.92520","10, 6","Images/Lineups/3f5ecac47a6bd741c871c9e20e768340.svg","turk16",43,"set-1-k-3-sdline-0.25-sdgroup-0.25"
43,43,3,"turk16-colorEllipse","k-3-sdline-0.25-sdgroup-0.25","line-0.86949-cluster-0.92520","10, 6","Images/Lineups/3f5ecac47a6bd741c871c9e20e768340.svg","turk16",43,"set-1-k-3-sdline-0.25-sdgroup-0.25"
43,43,3,"turk16-colorShapeEllipse","k-3-sdline-0.25-sdgroup-0.25","line-0.86949-cluster-0.92520","10, 6","Images/Lineups/3f5ecac47a6bd741c871c9e20e768340.svg","turk16",43,"set-1-k-3-sdline-0.25-sdgroup-0.25"
43,43,3,"turk16-trend","k-3-sdline-0.25-sdgroup-0.25","line-0.86949-cluster-0.92520","10, 6","Images/Lineups/3f5ecac47a6bd741c871c9e20e768340.svg","turk16",43,"set-1-k-3-sdline-0.25-sdgroup-0.25"
43,43,3,"turk16-trendError","k-3-sdline-0.25-sdgroup-0.25","line-0.86949-cluster-0.92520","10, 6","Images/Lineups/3f5ecac47a6bd741c871c9e20e768340.svg","turk16",43,"set-1-k-3-sdline-0.25-sdgroup-0.25"
43,43,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.25","line-0.86949-cluster-0.92520","10, 6","Images/Lineups/3f5ecac47a6bd741c871c9e20e768340.svg","turk16",43,"set-1-k-3-sdline-0.25-sdgroup-0.25"
43,43,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.25","line-0.86949-cluster-0.92520","10, 6","Images/Lineups/3f5ecac47a6bd741c871c9e20e768340.svg","turk16",43,"set-1-k-3-sdline-0.25-sdgroup-0.25"
44,44,3,"turk16-plain","k-3-sdline-0.25-sdgroup-0.30","line-0.87130-cluster-0.87356","12, 18","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",44,"set-1-k-3-sdline-0.25-sdgroup-0.30"
44,44,3,"turk16-color","k-3-sdline-0.25-sdgroup-0.30","line-0.87130-cluster-0.87356","12, 18","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",44,"set-1-k-3-sdline-0.25-sdgroup-0.30"
44,44,3,"turk16-shape","k-3-sdline-0.25-sdgroup-0.30","line-0.87130-cluster-0.87356","12, 18","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",44,"set-1-k-3-sdline-0.25-sdgroup-0.30"
44,44,3,"turk16-colorShape","k-3-sdline-0.25-sdgroup-0.30","line-0.87130-cluster-0.87356","12, 18","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",44,"set-1-k-3-sdline-0.25-sdgroup-0.30"
44,44,3,"turk16-colorEllipse","k-3-sdline-0.25-sdgroup-0.30","line-0.87130-cluster-0.87356","12, 18","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",44,"set-1-k-3-sdline-0.25-sdgroup-0.30"
44,44,3,"turk16-colorShapeEllipse","k-3-sdline-0.25-sdgroup-0.30","line-0.87130-cluster-0.87356","12, 18","Images/Lineups/940b6d8d293b50bee71bf4378f474685.svg","turk16",44,"set-1-k-3-sdline-0.25-sdgroup-0.30"
