"i","j","pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
32,5,32,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.20","line-0.86499-cluster-0.95708","5, 18","Images/Lineups/svgs/0e90dd0a9205f6d8f0599fe510fdaf57.svg","turk16",215,"set-32-k-5-sdline-0.25-sdgroup-0.20"
32,6,32,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.20","line-0.86499-cluster-0.95708","5, 18","Images/Lineups/svgs/35d3d745d5841bbe7aa0b08bcb485a75.svg","turk16",216,"set-32-k-5-sdline-0.25-sdgroup-0.20"
32,7,32,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.20","line-0.86499-cluster-0.95708","5, 18","Images/Lineups/svgs/505a6c333f76bd0f7f40c3d8b0345394.svg","turk16",217,"set-32-k-5-sdline-0.25-sdgroup-0.20"
32,8,32,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.20","line-0.86499-cluster-0.95708","5, 18","Images/Lineups/svgs/077cdda9f9c479b0b91c6985b2c3a95b.svg","turk16",218,"set-32-k-5-sdline-0.25-sdgroup-0.20"
32,9,32,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.20","line-0.86499-cluster-0.95708","5, 18","Images/Lineups/svgs/bcf870f982e1d24006a0423de1943c33.svg","turk16",219,"set-32-k-5-sdline-0.25-sdgroup-0.20"
32,10,32,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.20","line-0.86499-cluster-0.95708","5, 18","Images/Lineups/svgs/8bab3cb31f8255b11e9e04d24135c2ff.svg","turk16",2110,"set-32-k-5-sdline-0.25-sdgroup-0.20"
33,1,33,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.20","line-0.84749-cluster-0.94890","16, 18","Images/Lineups/svgs/83f11c0a3fe819c445c40fffa8d6853f.svg","turk16",211,"set-33-k-5-sdline-0.25-sdgroup-0.20"
33,2,33,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.20","line-0.84749-cluster-0.94890","16, 18","Images/Lineups/svgs/cb47713872bbc53614158098c62b693b.svg","turk16",212,"set-33-k-5-sdline-0.25-sdgroup-0.20"
33,3,33,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.20","line-0.84749-cluster-0.94890","16, 18","Images/Lineups/svgs/dcf50c58f84c7748a9979e5d4d8fa6bf.svg","turk16",213,"set-33-k-5-sdline-0.25-sdgroup-0.20"
33,4,33,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.20","line-0.84749-cluster-0.94890","16, 18","Images/Lineups/svgs/77beefb76764182bcc6bed7562bfb45a.svg","turk16",214,"set-33-k-5-sdline-0.25-sdgroup-0.20"
33,5,33,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.20","line-0.84749-cluster-0.94890","16, 18","Images/Lineups/svgs/d262f93c463980b6b742e4272dc4b636.svg","turk16",215,"set-33-k-5-sdline-0.25-sdgroup-0.20"
33,6,33,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.20","line-0.84749-cluster-0.94890","16, 18","Images/Lineups/svgs/07c8112fbc5de2930b8812e509b09a0f.svg","turk16",216,"set-33-k-5-sdline-0.25-sdgroup-0.20"
33,7,33,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.20","line-0.84749-cluster-0.94890","16, 18","Images/Lineups/svgs/5bafbf7bd581a59c8fee15c8cf95aaff.svg","turk16",217,"set-33-k-5-sdline-0.25-sdgroup-0.20"
33,8,33,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.20","line-0.84749-cluster-0.94890","16, 18","Images/Lineups/svgs/b6089945d135d421468c713e520167d2.svg","turk16",218,"set-33-k-5-sdline-0.25-sdgroup-0.20"
33,9,33,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.20","line-0.84749-cluster-0.94890","16, 18","Images/Lineups/svgs/b5791967be48b45b565a1bcae4147a79.svg","turk16",219,"set-33-k-5-sdline-0.25-sdgroup-0.20"
33,10,33,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.20","line-0.84749-cluster-0.94890","16, 18","Images/Lineups/svgs/745abc63a923ac3b7935d57e421c5285.svg","turk16",2110,"set-33-k-5-sdline-0.25-sdgroup-0.20"
34,1,34,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.30","line-0.86359-cluster-0.90191","3, 6","Images/Lineups/svgs/f7e7d1ba8f26cf15f429d00c1d2dd8d0.svg","turk16",271,"set-34-k-5-sdline-0.25-sdgroup-0.30"
34,2,34,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.30","line-0.86359-cluster-0.90191","3, 6","Images/Lineups/svgs/8ccc043d24fe95d09bc6a5251a329bbc.svg","turk16",272,"set-34-k-5-sdline-0.25-sdgroup-0.30"
34,3,34,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.30","line-0.86359-cluster-0.90191","3, 6","Images/Lineups/svgs/05861c77d5ca8390bdab7bb86753b5d9.svg","turk16",273,"set-34-k-5-sdline-0.25-sdgroup-0.30"
34,4,34,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.30","line-0.86359-cluster-0.90191","3, 6","Images/Lineups/svgs/ad7dd9d6ce1f63fb9ab0861dee98c069.svg","turk16",274,"set-34-k-5-sdline-0.25-sdgroup-0.30"
34,5,34,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.30","line-0.86359-cluster-0.90191","3, 6","Images/Lineups/svgs/9671be3502d728020bb1179ad82cbd86.svg","turk16",275,"set-34-k-5-sdline-0.25-sdgroup-0.30"
34,6,34,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.30","line-0.86359-cluster-0.90191","3, 6","Images/Lineups/svgs/60dde9cf694daf581cf583a8c9022248.svg","turk16",276,"set-34-k-5-sdline-0.25-sdgroup-0.30"
34,7,34,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.30","line-0.86359-cluster-0.90191","3, 6","Images/Lineups/svgs/e790624454a493cf0f618c859dbefb4f.svg","turk16",277,"set-34-k-5-sdline-0.25-sdgroup-0.30"
34,8,34,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.30","line-0.86359-cluster-0.90191","3, 6","Images/Lineups/svgs/7918a2b5f9898ce36e0463e8cd4ce024.svg","turk16",278,"set-34-k-5-sdline-0.25-sdgroup-0.30"
34,9,34,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.30","line-0.86359-cluster-0.90191","3, 6","Images/Lineups/svgs/d114ce6b1214c4e67f61dcb2925404ac.svg","turk16",279,"set-34-k-5-sdline-0.25-sdgroup-0.30"
34,10,34,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.30","line-0.86359-cluster-0.90191","3, 6","Images/Lineups/svgs/90b6d365fac7e0b1be58343a9bb24cd8.svg","turk16",2710,"set-34-k-5-sdline-0.25-sdgroup-0.30"
35,1,35,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.30","line-0.82792-cluster-0.91311","8, 14","Images/Lineups/svgs/12ef5c8943fdf107663d50fd43d8be32.svg","turk16",271,"set-35-k-5-sdline-0.25-sdgroup-0.30"
35,2,35,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.30","line-0.82792-cluster-0.91311","8, 14","Images/Lineups/svgs/b981660482cdd3b84ee22314cb321736.svg","turk16",272,"set-35-k-5-sdline-0.25-sdgroup-0.30"
35,3,35,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.30","line-0.82792-cluster-0.91311","8, 14","Images/Lineups/svgs/1f90b6fc79350ba3b400f1269f637939.svg","turk16",273,"set-35-k-5-sdline-0.25-sdgroup-0.30"
35,4,35,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.30","line-0.82792-cluster-0.91311","8, 14","Images/Lineups/svgs/4bf982a8202306afe135d8b8eabc8c08.svg","turk16",274,"set-35-k-5-sdline-0.25-sdgroup-0.30"
35,5,35,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.30","line-0.82792-cluster-0.91311","8, 14","Images/Lineups/svgs/b6713a059d33f6d6128d73482b2b289d.svg","turk16",275,"set-35-k-5-sdline-0.25-sdgroup-0.30"
35,6,35,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.30","line-0.82792-cluster-0.91311","8, 14","Images/Lineups/svgs/c42fd7710d3b734c5e6a9a52653245c5.svg","turk16",276,"set-35-k-5-sdline-0.25-sdgroup-0.30"
35,7,35,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.30","line-0.82792-cluster-0.91311","8, 14","Images/Lineups/svgs/429681ad7972780f4a44035fd66979ac.svg","turk16",277,"set-35-k-5-sdline-0.25-sdgroup-0.30"
35,8,35,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.30","line-0.82792-cluster-0.91311","8, 14","Images/Lineups/svgs/28d60d8f3c662b860be6e3227e9d89c7.svg","turk16",278,"set-35-k-5-sdline-0.25-sdgroup-0.30"
35,9,35,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.30","line-0.82792-cluster-0.91311","8, 14","Images/Lineups/svgs/2154c5d3c9af608e5ef4aa474031ed5c.svg","turk16",279,"set-35-k-5-sdline-0.25-sdgroup-0.30"
35,10,35,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.30","line-0.82792-cluster-0.91311","8, 14","Images/Lineups/svgs/c708c8f3ab5ba837000568a9b48f4ce4.svg","turk16",2710,"set-35-k-5-sdline-0.25-sdgroup-0.30"
36,1,36,5,"turk16-plain","k-5-sdline-0.25-sdgroup-0.30","line-0.86093-cluster-0.91162","11, 15","Images/Lineups/svgs/1dbebf6771c4b4834ae72f0a9e89e17c.svg","turk16",271,"set-36-k-5-sdline-0.25-sdgroup-0.30"
36,2,36,5,"turk16-color","k-5-sdline-0.25-sdgroup-0.30","line-0.86093-cluster-0.91162","11, 15","Images/Lineups/svgs/f72c57f3dd36f6ce0be9e908f307f307.svg","turk16",272,"set-36-k-5-sdline-0.25-sdgroup-0.30"
36,3,36,5,"turk16-shape","k-5-sdline-0.25-sdgroup-0.30","line-0.86093-cluster-0.91162","11, 15","Images/Lineups/svgs/a6fc4cd22a27bd4dff73d8d563f869c3.svg","turk16",273,"set-36-k-5-sdline-0.25-sdgroup-0.30"
36,4,36,5,"turk16-colorShape","k-5-sdline-0.25-sdgroup-0.30","line-0.86093-cluster-0.91162","11, 15","Images/Lineups/svgs/760b21d9d2f600e4c558dc76856d4255.svg","turk16",274,"set-36-k-5-sdline-0.25-sdgroup-0.30"
36,5,36,5,"turk16-colorEllipse","k-5-sdline-0.25-sdgroup-0.30","line-0.86093-cluster-0.91162","11, 15","Images/Lineups/svgs/ea3e4f5b8331719f423d6b7d7827e6ed.svg","turk16",275,"set-36-k-5-sdline-0.25-sdgroup-0.30"
36,6,36,5,"turk16-colorShapeEllipse","k-5-sdline-0.25-sdgroup-0.30","line-0.86093-cluster-0.91162","11, 15","Images/Lineups/svgs/d4bb40bc04d715a9a7ec7cf3f5668208.svg","turk16",276,"set-36-k-5-sdline-0.25-sdgroup-0.30"
36,7,36,5,"turk16-trend","k-5-sdline-0.25-sdgroup-0.30","line-0.86093-cluster-0.91162","11, 15","Images/Lineups/svgs/c4a07647b216118300fde29c26fb5e85.svg","turk16",277,"set-36-k-5-sdline-0.25-sdgroup-0.30"
36,8,36,5,"turk16-trendError","k-5-sdline-0.25-sdgroup-0.30","line-0.86093-cluster-0.91162","11, 15","Images/Lineups/svgs/282996618b0c4a223c600e545c5c6e4a.svg","turk16",278,"set-36-k-5-sdline-0.25-sdgroup-0.30"
36,9,36,5,"turk16-colorTrend","k-5-sdline-0.25-sdgroup-0.30","line-0.86093-cluster-0.91162","11, 15","Images/Lineups/svgs/3b97685d306d80aee47d70b4e09f68e0.svg","turk16",279,"set-36-k-5-sdline-0.25-sdgroup-0.30"
36,10,36,5,"turk16-colorEllipseTrendError","k-5-sdline-0.25-sdgroup-0.30","line-0.86093-cluster-0.91162","11, 15","Images/Lineups/svgs/5cbc85c5a69e0a5488698d31314909cb.svg","turk16",2710,"set-36-k-5-sdline-0.25-sdgroup-0.30"
37,1,37,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.25","line-0.71918-cluster-0.92816","12, 17","Images/Lineups/svgs/3e297d4e8a5be7483817d5434dea3bf1.svg","turk16",251,"set-37-k-5-sdline-0.35-sdgroup-0.25"
37,2,37,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.25","line-0.71918-cluster-0.92816","12, 17","Images/Lineups/svgs/e79f95d7ee96cdd1688b6dc006bee80f.svg","turk16",252,"set-37-k-5-sdline-0.35-sdgroup-0.25"
37,3,37,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.25","line-0.71918-cluster-0.92816","12, 17","Images/Lineups/svgs/8586a45c8b8ac73141210881a493e14a.svg","turk16",253,"set-37-k-5-sdline-0.35-sdgroup-0.25"
37,4,37,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.25","line-0.71918-cluster-0.92816","12, 17","Images/Lineups/svgs/4ddf135f36b6835b6d005f952a7ecf91.svg","turk16",254,"set-37-k-5-sdline-0.35-sdgroup-0.25"
37,5,37,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.25","line-0.71918-cluster-0.92816","12, 17","Images/Lineups/svgs/ad3d880ef779f3227a127e261af7d7a2.svg","turk16",255,"set-37-k-5-sdline-0.35-sdgroup-0.25"
37,6,37,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.25","line-0.71918-cluster-0.92816","12, 17","Images/Lineups/svgs/cb2c96d6b2c56f4376acff85694ffcb3.svg","turk16",256,"set-37-k-5-sdline-0.35-sdgroup-0.25"
37,7,37,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.25","line-0.71918-cluster-0.92816","12, 17","Images/Lineups/svgs/ec137e925eb4cbd2c11a690382f8b343.svg","turk16",257,"set-37-k-5-sdline-0.35-sdgroup-0.25"
37,8,37,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.25","line-0.71918-cluster-0.92816","12, 17","Images/Lineups/svgs/001585d4a4a3c8e4094b391c2d2f7510.svg","turk16",258,"set-37-k-5-sdline-0.35-sdgroup-0.25"
37,9,37,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.25","line-0.71918-cluster-0.92816","12, 17","Images/Lineups/svgs/dd59f7845d50a55018b286aca86ca3c4.svg","turk16",259,"set-37-k-5-sdline-0.35-sdgroup-0.25"
37,10,37,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.25","line-0.71918-cluster-0.92816","12, 17","Images/Lineups/svgs/0931b6d4bcff9a1067b123e5a5da92d2.svg","turk16",2510,"set-37-k-5-sdline-0.35-sdgroup-0.25"
38,1,38,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.25","line-0.70720-cluster-0.93803","15, 1","Images/Lineups/svgs/f8e735ad7d609c68877e6d64618965c1.svg","turk16",251,"set-38-k-5-sdline-0.35-sdgroup-0.25"
38,2,38,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.25","line-0.70720-cluster-0.93803","15, 1","Images/Lineups/svgs/76021c4f8fb2e0733e7d90eb98e909ce.svg","turk16",252,"set-38-k-5-sdline-0.35-sdgroup-0.25"
38,3,38,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.25","line-0.70720-cluster-0.93803","15, 1","Images/Lineups/svgs/578f7555fc8596917f5d18625a46aab8.svg","turk16",253,"set-38-k-5-sdline-0.35-sdgroup-0.25"
38,4,38,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.25","line-0.70720-cluster-0.93803","15, 1","Images/Lineups/svgs/3e8f6e6f6ce79a8f6785bca870dd4ac0.svg","turk16",254,"set-38-k-5-sdline-0.35-sdgroup-0.25"
38,5,38,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.25","line-0.70720-cluster-0.93803","15, 1","Images/Lineups/svgs/eb97524a751fb4f150a93367bdd83dcc.svg","turk16",255,"set-38-k-5-sdline-0.35-sdgroup-0.25"
38,6,38,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.25","line-0.70720-cluster-0.93803","15, 1","Images/Lineups/svgs/861eb4e535c43f49c7981a57a31ec1a7.svg","turk16",256,"set-38-k-5-sdline-0.35-sdgroup-0.25"
38,7,38,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.25","line-0.70720-cluster-0.93803","15, 1","Images/Lineups/svgs/ca09a8fcc48f68643ba57452674bec6a.svg","turk16",257,"set-38-k-5-sdline-0.35-sdgroup-0.25"
38,8,38,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.25","line-0.70720-cluster-0.93803","15, 1","Images/Lineups/svgs/10ed1d7db72bc6fa568d46130fd7ac01.svg","turk16",258,"set-38-k-5-sdline-0.35-sdgroup-0.25"
38,9,38,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.25","line-0.70720-cluster-0.93803","15, 1","Images/Lineups/svgs/37a649def5ce446099d74a16192f012c.svg","turk16",259,"set-38-k-5-sdline-0.35-sdgroup-0.25"
38,10,38,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.25","line-0.70720-cluster-0.93803","15, 1","Images/Lineups/svgs/4877718343d05b400c9e23c8c181b48e.svg","turk16",2510,"set-38-k-5-sdline-0.35-sdgroup-0.25"
39,1,39,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.25","line-0.75524-cluster-0.92638","19, 5","Images/Lineups/svgs/041065fa3ab6328d0dfe64d00eccbfd0.svg","turk16",251,"set-39-k-5-sdline-0.35-sdgroup-0.25"
39,2,39,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.25","line-0.75524-cluster-0.92638","19, 5","Images/Lineups/svgs/40f4b534bb4c4c1c79c266338b2957b5.svg","turk16",252,"set-39-k-5-sdline-0.35-sdgroup-0.25"
39,3,39,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.25","line-0.75524-cluster-0.92638","19, 5","Images/Lineups/svgs/59a6fb25bcc901a4c369665ed085bbc8.svg","turk16",253,"set-39-k-5-sdline-0.35-sdgroup-0.25"
39,4,39,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.25","line-0.75524-cluster-0.92638","19, 5","Images/Lineups/svgs/73c87e1cd73156224ab665e99371fd1d.svg","turk16",254,"set-39-k-5-sdline-0.35-sdgroup-0.25"
39,5,39,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.25","line-0.75524-cluster-0.92638","19, 5","Images/Lineups/svgs/30d4f0c363e9eae2b3b9189a0fcd780a.svg","turk16",255,"set-39-k-5-sdline-0.35-sdgroup-0.25"
39,6,39,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.25","line-0.75524-cluster-0.92638","19, 5","Images/Lineups/svgs/b5feb1c01aaed5721f735ff6e6867766.svg","turk16",256,"set-39-k-5-sdline-0.35-sdgroup-0.25"
39,7,39,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.25","line-0.75524-cluster-0.92638","19, 5","Images/Lineups/svgs/d6434689bc0d682d58a2e9dc05c1ad37.svg","turk16",257,"set-39-k-5-sdline-0.35-sdgroup-0.25"
39,8,39,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.25","line-0.75524-cluster-0.92638","19, 5","Images/Lineups/svgs/aed30b46e5b655ebf6658ddf88189fb1.svg","turk16",258,"set-39-k-5-sdline-0.35-sdgroup-0.25"
39,9,39,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.25","line-0.75524-cluster-0.92638","19, 5","Images/Lineups/svgs/2e533f45cd6a4e1d36aea10359a6e71b.svg","turk16",259,"set-39-k-5-sdline-0.35-sdgroup-0.25"
39,10,39,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.25","line-0.75524-cluster-0.92638","19, 5","Images/Lineups/svgs/59c799d87e5f854c100fd918dbae315e.svg","turk16",2510,"set-39-k-5-sdline-0.35-sdgroup-0.25"
40,1,40,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.20","line-0.74236-cluster-0.95324","19, 15","Images/Lineups/svgs/0b40e50b4e072728de86897faffdb633.svg","turk16",221,"set-40-k-5-sdline-0.35-sdgroup-0.20"
40,2,40,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.20","line-0.74236-cluster-0.95324","19, 15","Images/Lineups/svgs/239dd4f59b65f49d25578d94ee61f19d.svg","turk16",222,"set-40-k-5-sdline-0.35-sdgroup-0.20"
40,3,40,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.20","line-0.74236-cluster-0.95324","19, 15","Images/Lineups/svgs/97ed6a563aa13bea8edcfc3dfa96fa2f.svg","turk16",223,"set-40-k-5-sdline-0.35-sdgroup-0.20"
40,4,40,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.20","line-0.74236-cluster-0.95324","19, 15","Images/Lineups/svgs/a92cffdfa0b1775584f8a542a7556d19.svg","turk16",224,"set-40-k-5-sdline-0.35-sdgroup-0.20"
40,5,40,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.20","line-0.74236-cluster-0.95324","19, 15","Images/Lineups/svgs/a29f49ed0eb0722d88a2fd8ea388e1c4.svg","turk16",225,"set-40-k-5-sdline-0.35-sdgroup-0.20"
40,6,40,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.20","line-0.74236-cluster-0.95324","19, 15","Images/Lineups/svgs/fed1ace8deb8d727e71d8982a6d9d985.svg","turk16",226,"set-40-k-5-sdline-0.35-sdgroup-0.20"
40,7,40,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.20","line-0.74236-cluster-0.95324","19, 15","Images/Lineups/svgs/d1daf00ec3fc9901730c03fa69695f9a.svg","turk16",227,"set-40-k-5-sdline-0.35-sdgroup-0.20"
40,8,40,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.20","line-0.74236-cluster-0.95324","19, 15","Images/Lineups/svgs/9043bdf574a3c37e053326b09d0893e7.svg","turk16",228,"set-40-k-5-sdline-0.35-sdgroup-0.20"
40,9,40,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.20","line-0.74236-cluster-0.95324","19, 15","Images/Lineups/svgs/81d805639cf586b9a281bf36b41b2017.svg","turk16",229,"set-40-k-5-sdline-0.35-sdgroup-0.20"
40,10,40,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.20","line-0.74236-cluster-0.95324","19, 15","Images/Lineups/svgs/394612cf8549cc237f67e91d49065e1e.svg","turk16",2210,"set-40-k-5-sdline-0.35-sdgroup-0.20"
41,1,41,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.20","line-0.75351-cluster-0.94843","17, 13","Images/Lineups/svgs/a169bc49206e79e53020b1262e100329.svg","turk16",221,"set-41-k-5-sdline-0.35-sdgroup-0.20"
41,2,41,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.20","line-0.75351-cluster-0.94843","17, 13","Images/Lineups/svgs/7baa5c6a4c3eeec8062c6c67f48910d3.svg","turk16",222,"set-41-k-5-sdline-0.35-sdgroup-0.20"
41,3,41,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.20","line-0.75351-cluster-0.94843","17, 13","Images/Lineups/svgs/4cefb315f897ecb368742916e690f330.svg","turk16",223,"set-41-k-5-sdline-0.35-sdgroup-0.20"
41,4,41,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.20","line-0.75351-cluster-0.94843","17, 13","Images/Lineups/svgs/fda8cc5505132108986dddbca9b107f8.svg","turk16",224,"set-41-k-5-sdline-0.35-sdgroup-0.20"
41,5,41,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.20","line-0.75351-cluster-0.94843","17, 13","Images/Lineups/svgs/0b3732a497d64de139144fd892344ec8.svg","turk16",225,"set-41-k-5-sdline-0.35-sdgroup-0.20"
41,6,41,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.20","line-0.75351-cluster-0.94843","17, 13","Images/Lineups/svgs/c39ccc828348ec57be64baa330fcdcfc.svg","turk16",226,"set-41-k-5-sdline-0.35-sdgroup-0.20"
41,7,41,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.20","line-0.75351-cluster-0.94843","17, 13","Images/Lineups/svgs/848f91d34bdf0120da28a58633817753.svg","turk16",227,"set-41-k-5-sdline-0.35-sdgroup-0.20"
41,8,41,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.20","line-0.75351-cluster-0.94843","17, 13","Images/Lineups/svgs/b7bda69b722add62f800fe1e2d5d733b.svg","turk16",228,"set-41-k-5-sdline-0.35-sdgroup-0.20"
41,9,41,5,"turk16-colorTrend","k-5-sdline-0.35-sdgroup-0.20","line-0.75351-cluster-0.94843","17, 13","Images/Lineups/svgs/e4bded55acc3bfe85bdd0a9cb1c239c6.svg","turk16",229,"set-41-k-5-sdline-0.35-sdgroup-0.20"
41,10,41,5,"turk16-colorEllipseTrendError","k-5-sdline-0.35-sdgroup-0.20","line-0.75351-cluster-0.94843","17, 13","Images/Lineups/svgs/a0b8adf7a041d47e3ac581eba7fd9bc9.svg","turk16",2210,"set-41-k-5-sdline-0.35-sdgroup-0.20"
42,1,42,5,"turk16-plain","k-5-sdline-0.35-sdgroup-0.20","line-0.74252-cluster-0.95997","12, 11","Images/Lineups/svgs/53f7b6268a90a25a67e07cfef709b4b9.svg","turk16",221,"set-42-k-5-sdline-0.35-sdgroup-0.20"
42,2,42,5,"turk16-color","k-5-sdline-0.35-sdgroup-0.20","line-0.74252-cluster-0.95997","12, 11","Images/Lineups/svgs/1ba3e1c687a795b438532b02f947379f.svg","turk16",222,"set-42-k-5-sdline-0.35-sdgroup-0.20"
42,3,42,5,"turk16-shape","k-5-sdline-0.35-sdgroup-0.20","line-0.74252-cluster-0.95997","12, 11","Images/Lineups/svgs/7b0d8f8760aa1929cb200023a4651e83.svg","turk16",223,"set-42-k-5-sdline-0.35-sdgroup-0.20"
42,4,42,5,"turk16-colorShape","k-5-sdline-0.35-sdgroup-0.20","line-0.74252-cluster-0.95997","12, 11","Images/Lineups/svgs/fd22eee898c3790670fd33d153fbb477.svg","turk16",224,"set-42-k-5-sdline-0.35-sdgroup-0.20"
42,5,42,5,"turk16-colorEllipse","k-5-sdline-0.35-sdgroup-0.20","line-0.74252-cluster-0.95997","12, 11","Images/Lineups/svgs/91ddeae829fdfd6969dbcb251ae9797d.svg","turk16",225,"set-42-k-5-sdline-0.35-sdgroup-0.20"
42,6,42,5,"turk16-colorShapeEllipse","k-5-sdline-0.35-sdgroup-0.20","line-0.74252-cluster-0.95997","12, 11","Images/Lineups/svgs/a53ec81e0a167ee6984a96e12754e42c.svg","turk16",226,"set-42-k-5-sdline-0.35-sdgroup-0.20"
42,7,42,5,"turk16-trend","k-5-sdline-0.35-sdgroup-0.20","line-0.74252-cluster-0.95997","12, 11","Images/Lineups/svgs/42db188496f33c6e8d9fcac051e2a1bb.svg","turk16",227,"set-42-k-5-sdline-0.35-sdgroup-0.20"
42,8,42,5,"turk16-trendError","k-5-sdline-0.35-sdgroup-0.20","line-0.74252-cluster-0.95997","12, 11","Images/Lineups/svgs/7abdff097786680e6a68ece41b0b13d0.svg","turk16",228,"set-42-k-5-sdline-0.35-sdgroup-0.20"
