"ip_address","nick_name","start_time","end_time","pic_id","response_no","conf_level","choice_reason","description"
1154,1177,"2015-02-20 09:16:36","2015-02-20 09:17:19",506,"1",3,"_most linear","turk16"
1156,1179,"2015-02-20 09:16:44","2015-02-20 09:17:23",281,"14",5,"_mainly grouped points vs in a trend","turk16"
1137,1174,"2015-02-20 09:16:27","2015-02-20 09:17:27",398,"19",5,"_more uniform in a straight line","turk16"
1150,1171,"2015-02-20 09:16:38","2015-02-20 09:17:29",191,"1",5,"_The plot is located in a diagonal line","turk16"
1155,1178,"2015-02-20 09:17:00","2015-02-20 09:17:32",110,"20",5,"_One of the shapes is out of the lines. ","turk16"
1161,1184,"2015-02-20 09:16:59","2015-02-20 09:17:36",484,"4",4,"_spread","turk16"
1160,1183,"2015-02-20 09:17:15","2015-02-20 09:17:40",143,"8",4,"_Total separation into three parts","turk16"
1153,1176,"2015-02-20 09:17:02","2015-02-20 09:17:45",416,"12",5,"_Tight Linear grouping","turk16"
1159,1182,"2015-02-20 09:17:09","2015-02-20 09:17:46",462,"5",4,"_Its more erratic ","turk16"
1154,1177,"2015-02-20 09:17:20","2015-02-20 09:17:49",330,"18",3,"_spaced","turk16"
1137,1174,"2015-02-20 09:17:30","2015-02-20 09:17:50",491,"15",0,"_more uniform in a straight line","turk16"
1158,1181,"2015-02-20 09:17:18","2015-02-20 09:17:52",465,"5",4,"_seperated grouping","turk16"
1155,1178,"2015-02-20 09:17:33","2015-02-20 09:18:02",327,"18",5,"_Bunches together like a zigzag","turk16"
1159,1182,"2015-02-20 09:17:48","2015-02-20 09:18:04",340,"6",0,"_It looks different","turk16"
1160,1183,"2015-02-20 09:17:44","2015-02-20 09:18:05",257,"5",5,"_total separation of points","turk16"
1154,1177,"2015-02-20 09:17:50","2015-02-20 09:18:18",355,"15",3,"_spaced, not tightly grouped","turk16"
1161,1184,"2015-02-20 09:17:49","2015-02-20 09:18:19",283,"19",5,"_no trend","turk16"
1160,1183,"2015-02-20 09:18:07","2015-02-20 09:18:20",66,"13",5,"_total separation of parts","turk16"
1156,1179,"2015-02-20 09:17:24","2015-02-20 09:18:22",260,"5",5,"_least consistent alignment","turk16"
1157,1180,"2015-02-20 09:17:47","2015-02-20 09:18:24",176,"7",5,"_spread out the most on the grid","turk16"
1158,1181,"2015-02-20 09:18:04","2015-02-20 09:18:35",431,"18",3,"_linear slope","turk16"
1160,1183,"2015-02-20 09:18:22","2015-02-20 09:18:43",318,"18",5,"_total separation of points in clusters","turk16"
1162,1185,"2015-02-20 09:18:17","2015-02-20 09:18:44",84,"2",4,"_Strong linear trend ","turk16"
1157,1180,"2015-02-20 09:18:25","2015-02-20 09:18:45",395,"18",5,"_furthest away from the others","turk16"
1154,1177,"2015-02-20 09:18:21","2015-02-20 09:18:57",291,"12",2,"_non linear","turk16"
1156,1179,"2015-02-20 09:18:24","2015-02-20 09:18:57",127,"15",5,"_has most alignment","turk16"
1161,1184,"2015-02-20 09:18:29","2015-02-20 09:19:02",275,"13",3,"_grouping","turk16"
1153,1176,"2015-02-20 09:17:47","2015-02-20 09:19:02",62,"13",5,"_Colors grouped and distant from each other","turk16"
1159,1182,"2015-02-20 09:18:06","2015-02-20 09:19:07",535,"13",4,"_The way they are grouped","turk16"
1155,1178,"2015-02-20 09:18:32","2015-02-20 09:19:09",212,"17",5,"_Grouped together more ","turk16"
1157,1180,"2015-02-20 09:18:47","2015-02-20 09:19:10",278,"7",5,"_closest to middle line","turk16"
1150,1171,"2015-02-20 09:17:32","2015-02-20 09:19:17",239,"3",5,"_The colors are split between the two lines. Blue and red are over the line and the rest are below the line","turk16"
1162,1185,"2015-02-20 09:18:59","2015-02-20 09:19:22",415,"11",4,"_Grouping of points","turk16"
1157,1180,"2015-02-20 09:19:11","2015-02-20 09:19:29",212,"1",4,"_most spread out","turk16"
1156,1179,"2015-02-20 09:18:59","2015-02-20 09:19:29",92,"1",5,"_points not aligned","turk16"
1137,1174,"2015-02-20 09:19:04","2015-02-20 09:19:30",92,"1",5,"_They are tighter groups than the others","turk16"
1158,1181,"2015-02-20 09:18:36","2015-02-20 09:19:38",328,"1",3,"_No clear progression","turk16"
1163,1186,"2015-02-20 09:19:15","2015-02-20 09:19:38",475,"5",3,"_Different directions","turk16"
1155,1178,"2015-02-20 09:19:11","2015-02-20 09:19:38",131,"19",5,"_Just about 3 separate groupings of circles","turk16"
1157,1180,"2015-02-20 09:19:30","2015-02-20 09:19:40",301,"11",4,"_in 2 groups","turk16"
1154,1177,"2015-02-20 09:18:59","2015-02-20 09:19:42",513,"2",1,"_just looks vaguely differnt","turk16"
1159,1182,"2015-02-20 09:19:09","2015-02-20 09:19:44",276,"13",0,"_Its grouped different.","turk16"
1157,1180,"2015-02-20 09:19:41","2015-02-20 09:19:50",37,"12",5,"_most linear","turk16"
1137,1174,"2015-02-20 09:19:34","2015-02-20 09:19:55",297,"12",0,"_There is a large gap between the two groups, this is not evident in the others","turk16"
1161,1184,"2015-02-20 09:19:03","2015-02-20 09:19:57",360,"1",3,"_outliers","turk16"
1158,1181,"2015-02-20 09:19:40","2015-02-20 09:19:58",270,"2",4,"_seperated grouping","turk16"
1159,1182,"2015-02-20 09:19:45","2015-02-20 09:19:59",314,"18",0,"_The way they are grouped","turk16"
1162,1185,"2015-02-20 09:19:23","2015-02-20 09:20:05",50,"12",4,"_well defined grouping of points","turk16"
1160,1183,"2015-02-20 09:18:45","2015-02-20 09:20:08",220,"4",2,"_only one separated into three parts","turk16"
1161,1184,"2015-02-20 09:19:58","2015-02-20 09:20:08",28,"4",5,"_spread","turk16"
1156,1179,"2015-02-20 09:19:30","2015-02-20 09:20:12",185,"2",5,"_appears aligned","turk16"
1159,1182,"2015-02-20 09:20:01","2015-02-20 09:20:19",419,"11",0,"_The line","turk16"
1150,1171,"2015-02-20 09:19:19","2015-02-20 09:20:21",526,"11",5,"_Four are almost in a line and one is separate from the rest","turk16"
1161,1184,"2015-02-20 09:20:10","2015-02-20 09:20:25",121,"16",5,"_spread","turk16"
1164,1187,"2015-02-20 09:19:59","2015-02-20 09:20:28",450,"8",5,"_no red circle","turk16"
1156,1179,"2015-02-20 09:20:14","2015-02-20 09:20:29",344,"14",5,"_point not aligned","turk16"
1155,1178,"2015-02-20 09:19:46","2015-02-20 09:20:32",423,"2",5,"_not as linear as the other ones at all","turk16"
1163,1186,"2015-02-20 09:19:50","2015-02-20 09:20:34",390,"19",5,"_All almost entirely inside the dotted lines","turk16"
1160,1183,"2015-02-20 09:20:09","2015-02-20 09:20:38",119,"1",4,"_total separation of four clusters","turk16"
1165,1188,"2015-02-20 09:19:30","2015-02-20 09:20:39",154,"4",0,"_groups are more close","turk16"
1161,1184,"2015-02-20 09:20:27","2015-02-20 09:20:43",526,"11",4,"_grouping","turk16"
1159,1182,"2015-02-20 09:20:22","2015-02-20 09:20:49",421,"20",4,"_Less erratic ","turk16"
1156,1179,"2015-02-20 09:20:31","2015-02-20 09:20:52",218,"11",5,"_most aligned","turk16"
1153,1176,"2015-02-20 09:19:05","2015-02-20 09:20:54",527,"14",5,"_Tightest grouping around midline","turk16"
1161,1184,"2015-02-20 09:20:45","2015-02-20 09:21:01",467,"5",4,"_outliers","turk16"
1163,1186,"2015-02-20 09:20:36","2015-02-20 09:21:04",303,"11",3,"_Most spread apart","turk16"
1159,1182,"2015-02-20 09:20:52","2015-02-20 09:21:14",377,"9",4,"_Its more erratic ","turk16"
1161,1184,"2015-02-20 09:21:02","2015-02-20 09:21:20",152,"20",4,"_outliers","turk16"
1166,1189,"2015-02-20 09:21:04","2015-02-20 09:21:22",153,"4",5,"_","turk16"
1160,1183,"2015-02-20 09:20:40","2015-02-20 09:21:26",451,"19",2,"_points seemed to be separated in different formation","turk16"
1153,1176,"2015-02-20 09:20:57","2015-02-20 09:21:28",141,"8",5,"_Widely separated groups","turk16"
1158,1181,"2015-02-20 09:19:59","2015-02-20 09:21:30",494,"14",1,"_fewer reds","turk16"
1161,1184,"2015-02-20 09:21:21","2015-02-20 09:21:32",399,"10",3,"_spread","turk16"
1162,1185,"2015-02-20 09:20:07","2015-02-20 09:21:32",451,"20",2,"_Spread over larger area","turk16"
1167,1190,"2015-02-20 09:20:48","2015-02-20 09:21:32",335,"6",4,"_Grouping of points","turk16"
1163,1186,"2015-02-20 09:21:07","2015-02-20 09:21:37",201,"20",3,"_no trend line obvious","turk16"
1168,1191,"2015-02-20 09:21:13","2015-02-20 09:21:50",37,"12",5,"_It is the only one all in a straight line","turk16"
1158,1181,"2015-02-20 09:21:31","2015-02-20 09:21:53",332,"6",3,"_grouping","turk16"
1159,1182,"2015-02-20 09:21:34","2015-02-20 09:21:54",3,"11",0,"_Its more erratic ","turk16"
1165,1188,"2015-02-20 09:21:07","2015-02-20 09:22:04",341,"14",3,"_grouping are more precise","turk16"
1150,1171,"2015-02-20 09:20:23","2015-02-20 09:22:16",107,"13",5,"_While the rest are a mess, this plot is split into 3 small groups above and 2 below the line. ","turk16"
1163,1186,"2015-02-20 09:21:39","2015-02-20 09:22:18",528,"20",2,"_Takes up most space ","turk16"
1153,1176,"2015-02-20 09:21:31","2015-02-20 09:22:20",319,"18",5,"_colors grouped and distant from each other but close to the midline","turk16"
1166,1189,"2015-02-20 09:21:41","2015-02-20 09:22:25",310,"11",5,"_","turk16"
1160,1183,"2015-02-20 09:21:27","2015-02-20 09:22:35",194,"13",1,"_seemed to be the most spread out","turk16"
1167,1190,"2015-02-20 09:21:56","2015-02-20 09:22:40",306,"5",5,"_Wide dispersal of plot points.","turk16"
1163,1186,"2015-02-20 09:22:19","2015-02-20 09:22:41",52,"14",4,"_dots are in clumps","turk16"
1166,1189,"2015-02-20 09:22:28","2015-02-20 09:22:46",217,"11",5,"_","turk16"
1168,1191,"2015-02-20 09:22:09","2015-02-20 09:22:48",370,"12",5,"_It is the only one all in a straight line","turk16"
1160,1183,"2015-02-20 09:22:37","2015-02-20 09:22:57",35,"9",4,"_5 separate parts","turk16"
1169,1192,"2015-02-20 09:22:26","2015-02-20 09:23:12",431,"16",4,"_groups of points","turk16"
1165,1188,"2015-02-20 09:22:08","2015-02-20 09:23:13",410,"17",4,"_all in straight path","turk16"
1166,1189,"2015-02-20 09:22:48","2015-02-20 09:23:19",508,"8",5,"_","turk16"
1167,1190,"2015-02-20 09:22:42","2015-02-20 09:23:23",424,"20",5,"_Points all grouped together","turk16"
1163,1186,"2015-02-20 09:22:42","2015-02-20 09:23:27",407,"13",1,"_Farther apart from line","turk16"
1150,1171,"2015-02-20 09:23:10","2015-02-20 09:23:36",163,"13",0,"_this plot is split into four groups","turk16"
1162,1185,"2015-02-20 09:21:34","2015-02-20 09:23:40",442,"2",3,"_Strong linear trend ","turk16"
1168,1191,"2015-02-20 09:22:50","2015-02-20 09:23:43",442,"2",4,"_It is the most orderly","turk16"
1163,1186,"2015-02-20 09:23:29","2015-02-20 09:23:49",436,"16",5,"_red farthest apart","turk16"
1166,1189,"2015-02-20 09:23:21","2015-02-20 09:23:51",341,"14",5,"_","turk16"
1167,1190,"2015-02-20 09:23:26","2015-02-20 09:24:06",3,"11",5,"_Grouping of plot points.","turk16"
1163,1186,"2015-02-20 09:23:50","2015-02-20 09:24:06",4,"20",5,"_all symbols packed together","turk16"
1170,1193,"2015-02-20 09:23:59","2015-02-20 09:24:15",177,"5",5,"_group of points ","turk16"
1162,1185,"2015-02-20 09:23:41","2015-02-20 09:24:16",26,"4",4,"_Grouping of points","turk16"
1166,1189,"2015-02-20 09:23:53","2015-02-20 09:24:31",539,"13",5,"_","turk16"
1162,1185,"2015-02-20 09:24:18","2015-02-20 09:24:38",197,"1",2,"_Strong linear trend ","turk16"
1165,1188,"2015-02-20 09:23:17","2015-02-20 09:24:39",363,"12",4,"_straighter than others","turk16"
1163,1186,"2015-02-20 09:24:08","2015-02-20 09:24:40",339,"9",4,"_most spread out","turk16"
1167,1190,"2015-02-20 09:24:09","2015-02-20 09:24:50",188,"1",5,"_Points are all grouped together.","turk16"
1166,1189,"2015-02-20 09:24:33","2015-02-20 09:24:54",366,"12",5,"_","turk16"
1164,1187,"2015-02-20 09:20:44","2015-02-20 09:25:02",462,"13",4,"_brownon the bottom","turk16"
1169,1192,"2015-02-20 09:23:42","2015-02-20 09:25:03",112,"1",4,"_groups of points","turk16"
1170,1193,"2015-02-20 09:24:33","2015-02-20 09:25:07",293,"12",4,"_non linear points ","turk16"
1162,1185,"2015-02-20 09:24:40","2015-02-20 09:25:12",503,"6",2,"_Grouping of points","turk16"
1165,1188,"2015-02-20 09:24:43","2015-02-20 09:25:22",469,"7",4,"_dots much closer than others","turk16"
1164,1187,"2015-02-20 09:25:07","2015-02-20 09:25:22",61,"20",4,"_spacing","turk16"
1162,1185,"2015-02-20 09:25:13","2015-02-20 09:25:24",139,"19",4,"_Grouping of points","turk16"
1167,1190,"2015-02-20 09:24:53","2015-02-20 09:25:25",420,"11",5,"_Points have the largest spread between them","turk16"
1170,1193,"2015-02-20 09:25:12","2015-02-20 09:25:38",345,"14",3,"_groups of points","turk16"
1168,1191,"2015-02-20 09:23:45","2015-02-20 09:25:41",329,"9",3,"_I can see a V pattern only in this one.","turk16"
1166,1189,"2015-02-20 09:24:56","2015-02-20 09:25:45",105,"13",5,"_","turk16"
1167,1190,"2015-02-20 09:25:28","2015-02-20 09:25:52",281,"14",5,"_Points are in small groups","turk16"
1171,1194,"2015-02-20 09:25:34","2015-02-20 09:25:57",368,"12",5,"_There are fewer outliers in this plot. ","turk16"
1165,1188,"2015-02-20 09:25:25","2015-02-20 09:26:06",185,"2",4,"_almost in a straight path","turk16"
1164,1187,"2015-02-20 09:25:24","2015-02-20 09:26:07",133,"19",4,"_spacing","turk16"
1162,1185,"2015-02-20 09:25:25","2015-02-20 09:26:10",538,"13",4,"_Grouping of points","turk16"
1170,1193,"2015-02-20 09:25:39","2015-02-20 09:26:13",412,"12",4,"_strongest linear trend","turk16"
1166,1189,"2015-02-20 09:25:48","2015-02-20 09:26:17",324,"18",5,"_","turk16"
1164,1187,"2015-02-20 09:26:09","2015-02-20 09:26:18",294,"12",4,"_spacing","turk16"
1172,1195,"2015-02-20 09:26:16","2015-02-20 09:26:26",396,"19",5,"_strongest linear trend","turk16"
1169,1192,"2015-02-20 09:25:07","2015-02-20 09:26:26",518,"13",3,"_Linear","turk16"
1173,1196,"2015-02-20 09:25:56","2015-02-20 09:26:26",27,"14",4,"_Best linear grouping","turk16"
1167,1190,"2015-02-20 09:25:57","2015-02-20 09:26:31",362,"12",5,"_Points are all on a linear path","turk16"
1166,1189,"2015-02-20 09:26:20","2015-02-20 09:26:32",292,"12",5,"_","turk16"
1164,1187,"2015-02-20 09:26:23","2015-02-20 09:26:36",509,"6",4,"_spacing","turk16"
1168,1191,"2015-02-20 09:25:44","2015-02-20 09:26:37",441,"2",4,"_It is the only one all in a straightish line","turk16"
1172,1195,"2015-02-20 09:26:33","2015-02-20 09:26:52",260,"5",3,"_group of points","turk16"
1170,1193,"2015-02-20 09:26:16","2015-02-20 09:27:02",238,"2",3,"_strongest linear trend","turk16"
1174,1197,"2015-02-20 09:26:43","2015-02-20 09:27:04",89,"11",5,"_Groups of plots","turk16"
1169,1192,"2015-02-20 09:26:30","2015-02-20 09:27:13",324,"18",4,"_groups of points","turk16"
1167,1190,"2015-02-20 09:26:34","2015-02-20 09:27:15",529,"11",5,"_group of plots away from the others","turk16"
1164,1187,"2015-02-20 09:26:41","2015-02-20 09:27:16",267,"2",4,"_spacing","turk16"
1172,1195,"2015-02-20 09:26:55","2015-02-20 09:27:19",283,"18",3,"_strongest linear trend","turk16"
1173,1196,"2015-02-20 09:26:43","2015-02-20 09:27:26",250,"1",3,"_Least grouped","turk16"
1164,1187,"2015-02-20 09:27:17","2015-02-20 09:27:33",125,"1",4,"_two circles","turk16"
1172,1195,"2015-02-20 09:27:20","2015-02-20 09:27:34",359,"15",3,"_group of points","turk16"
1174,1197,"2015-02-20 09:27:19","2015-02-20 09:27:35",417,"11",5,"_Groups of plots","turk16"
1170,1193,"2015-02-20 09:27:03","2015-02-20 09:27:47",400,"19",3,"_strongest linear trend","turk16"
1164,1187,"2015-02-20 09:27:35","2015-02-20 09:27:49",326,"6",4,"_two circles","turk16"
1165,1188,"2015-02-20 09:26:10","2015-02-20 09:27:49",52,"1",3,"_much straighter","turk16"
1175,1198,"2015-02-20 09:27:29","2015-02-20 09:27:49",172,"5",4,"_groups of point","turk16"
1172,1195,"2015-02-20 09:27:34","2015-02-20 09:27:52",224,"6",4,"_strongest linear trend","turk16"
1167,1190,"2015-02-20 09:27:21","2015-02-20 09:27:53",237,"2",5,"_points are closely grouped and spread out in a linear path","turk16"
1164,1187,"2015-02-20 09:27:52","2015-02-20 09:28:01",118,"1",4,"_spacing","turk16"
1170,1193,"2015-02-20 09:27:49","2015-02-20 09:28:18",536,"13",3,"_non linear points ","turk16"
1173,1196,"2015-02-20 09:27:28","2015-02-20 09:28:19",142,"8",4,"_three distinct groups","turk16"
1174,1197,"2015-02-20 09:27:37","2015-02-20 09:28:21",456,"19",4,"_Wider set and less linear","turk16"
1172,1195,"2015-02-20 09:27:52","2015-02-20 09:28:23",528,"15",2,"_most spread out points","turk16"
1165,1188,"2015-02-20 09:27:52","2015-02-20 09:28:24",267,"9",4,"_dots are closest to the line","turk16"
1175,1198,"2015-02-20 09:28:06","2015-02-20 09:28:29",208,"1",3,"_Strong linear trend","turk16"
1176,1199,"2015-02-20 09:27:55","2015-02-20 09:28:29",272,"13",3,"_group","turk16"
1172,1195,"2015-02-20 09:28:25","2015-02-20 09:28:32",7,"20",5,"_strongest linear trend","turk16"
1170,1193,"2015-02-20 09:28:20","2015-02-20 09:28:33",311,"18",5,"_groups of points","turk16"
1168,1191,"2015-02-20 09:26:41","2015-02-20 09:28:33",506,"6",3,"_This one has largest gap in space between circles ","turk16"
1169,1192,"2015-02-20 09:27:32","2015-02-20 09:28:38",470,"5",4,"_Different slope","turk16"
1172,1195,"2015-02-20 09:28:33","2015-02-20 09:28:40",152,"4",4,"_group of points","turk16"
1174,1197,"2015-02-20 09:28:23","2015-02-20 09:28:40",154,"4",5,"_Groups of plots","turk16"
1175,1198,"2015-02-20 09:28:31","2015-02-20 09:28:44",79,"15",3,"_groups of point","turk16"
1173,1196,"2015-02-20 09:28:21","2015-02-20 09:28:44",191,"1",4,"_Cleanest distribution","turk16"
1170,1193,"2015-02-20 09:28:35","2015-02-20 09:28:48",384,"19",5,"_strongest linear trend","turk16"
1172,1195,"2015-02-20 09:28:41","2015-02-20 09:28:50",385,"19",4,"_strongest linear trend","turk16"
1175,1198,"2015-02-20 09:28:46","2015-02-20 09:28:56",151,"4",4,"_groups of point","turk16"
1176,1199,"2015-02-20 09:28:43","2015-02-20 09:28:56",331,"6",4,"_separated","turk16"
1172,1195,"2015-02-20 09:28:51","2015-02-20 09:29:00",191,"1",4,"_strongest linear trend","turk16"
1173,1196,"2015-02-20 09:28:46","2015-02-20 09:29:08",169,"14",3,"_Cleanest distribution","turk16"
1174,1197,"2015-02-20 09:28:43","2015-02-20 09:29:10",361,"17",5,"_Groups of plots","turk16"
1165,1188,"2015-02-20 09:28:28","2015-02-20 09:29:14",16,"4",5,"_only two circle","turk16"
1175,1198,"2015-02-20 09:28:58","2015-02-20 09:29:18",460,"4",3,"_Strong linear trend","turk16"
1174,1197,"2015-02-20 09:29:12","2015-02-20 09:29:23",258,"5",5,"_Groups of plots","turk16"
1169,1192,"2015-02-20 09:28:43","2015-02-20 09:29:28",503,"8",3,"_most linear","turk16"
1173,1196,"2015-02-20 09:29:10","2015-02-20 09:29:29",116,"1",4,"_distinct groups","turk16"
1176,1199,"2015-02-20 09:28:58","2015-02-20 09:29:33",520,"2",3,"_not lineaR","turk16"
1168,1191,"2015-02-20 09:28:36","2015-02-20 09:29:34",518,"2",3,"_I can see 3 groups only in this one","turk16"
1175,1198,"2015-02-20 09:29:20","2015-02-20 09:29:36",375,"15",4,"_Strong linear trend","turk16"
1170,1193,"2015-02-20 09:28:49","2015-02-20 09:29:44",499,"1",1,"_groups of points ","turk16"
1176,1199,"2015-02-20 09:29:34","2015-02-20 09:29:48",507,"6",4,"_group","turk16"
1175,1198,"2015-02-20 09:29:38","2015-02-20 09:29:51",317,"18",3,"_groups of point","turk16"
1165,1188,"2015-02-20 09:29:17","2015-02-20 09:29:54",488,"17",4,"_all within borders","turk16"
1177,1200,"2015-02-20 09:27:14","2015-02-20 09:29:58",451,"20",5,"_the most spread pattrn ","turk16"
1173,1196,"2015-02-20 09:29:30","2015-02-20 09:30:02",535,"15",3,"_Most linear","turk16"
1176,1199,"2015-02-20 09:29:50","2015-02-20 09:30:02",419,"11",4,"_not lienar","turk16"
1174,1197,"2015-02-20 09:29:26","2015-02-20 09:30:02",33,"12",4,"_Extremely linear, far less outliers","turk16"
1175,1198,"2015-02-20 09:29:53","2015-02-20 09:30:10",403,"17",3,"_Strong linear trend","turk16"
1169,1192,"2015-02-20 09:29:32","2015-02-20 09:30:15",76,"15",4,"_groups of points","turk16"
1176,1199,"2015-02-20 09:30:03","2015-02-20 09:30:18",126,"16",5,"_not touching","turk16"
1168,1191,"2015-02-20 09:29:36","2015-02-20 09:30:20",453,"19",3,"_I can see 2 groups only in this one","turk16"
1173,1196,"2015-02-20 09:30:03","2015-02-20 09:30:21",474,"12",4,"_most linear","turk16"
1175,1198,"2015-02-20 09:30:13","2015-02-20 09:30:31",534,"13",4,"_groups of point","turk16"
1173,1196,"2015-02-20 09:30:22","2015-02-20 09:30:44",288,"18",3,"_Most linear","turk16"
1175,1198,"2015-02-20 09:30:33","2015-02-20 09:30:49",286,"14",4,"_groups of point","turk16"
1174,1197,"2015-02-20 09:30:04","2015-02-20 09:30:56",310,"11",3,"_Groups of plots","turk16"
1169,1192,"2015-02-20 09:30:19","2015-02-20 09:30:56",227,"1",4,"_groups of points","turk16"
1176,1199,"2015-02-20 09:30:44","2015-02-20 09:31:03",154,"4",5,"_group","turk16"
1173,1196,"2015-02-20 09:30:46","2015-02-20 09:31:05",343,"8",3,"_Most linear","turk16"
1174,1197,"2015-02-20 09:30:58","2015-02-20 09:31:09",182,"1",5,"_Groups of plots","turk16"
1168,1191,"2015-02-20 09:30:22","2015-02-20 09:31:10",104,"18",3,"_This has the most order","turk16"
1176,1199,"2015-02-20 09:31:05","2015-02-20 09:31:24",323,"19",3,"_scattered","turk16"
1177,1200,"2015-02-20 09:30:52","2015-02-20 09:31:35",250,"5",5,"_circles in line","turk16"
1176,1199,"2015-02-20 09:31:26","2015-02-20 09:31:36",465,"20",3,"_not all flat","turk16"
1169,1192,"2015-02-20 09:30:58","2015-02-20 09:31:37",369,"12",2,"_Linear trend","turk16"
1174,1197,"2015-02-20 09:31:10","2015-02-20 09:31:38",245,"1",3,"_Less linear correlation","turk16"
1176,1199,"2015-02-20 09:31:37","2015-02-20 09:31:47",38,"9",5,"_group","turk16"
1168,1191,"2015-02-20 09:31:12","2015-02-20 09:31:50",75,"15",5,"_Only one with all small circles.","turk16"
1173,1196,"2015-02-20 09:31:25","2015-02-20 09:31:55",114,"1",3,"_most distinct","turk16"
1169,1192,"2015-02-20 09:31:40","2015-02-20 09:32:25",35,"20",4,"_4 Groups","turk16"
1176,1199,"2015-02-20 09:32:19","2015-02-20 09:32:30",145,"16",0,"_separated","turk16"
1178,1201,"2015-02-20 09:31:57","2015-02-20 09:32:34",418,"12",4,"_Everything is tighter","turk16"
1177,1200,"2015-02-20 09:31:40","2015-02-20 09:32:51",149,"8",4,"_Groups of points","turk16"
1169,1192,"2015-02-20 09:32:30","2015-02-20 09:32:54",449,"7",4,"_groups of points","turk16"
1178,1201,"2015-02-20 09:32:44","2015-02-20 09:33:35",239,"3",5,"_colors are separated by the line","turk16"
1150,1202,"2015-02-20 09:32:29","2015-02-20 09:34:24",540,"13",5,"_The plot is in two groups unlike the other plots. One is separate from the rest.","turk16"
1178,1201,"2015-02-20 09:34:27","2015-02-20 09:35:11",324,"18",4,"_small, tight clusters","turk16"
1150,1202,"2015-02-20 09:34:39","2015-02-20 09:35:32",93,"1",5,"_Two groups are away from each other. So they are unique.","turk16"
1178,1201,"2015-02-20 09:35:22","2015-02-20 09:36:25",415,"11",3,"_small areas, tight clusters","turk16"
1178,1201,"2015-02-20 09:36:28","2015-02-20 09:36:51",70,"13",5,"_no touching","turk16"
1178,1201,"2015-02-20 09:36:52","2015-02-20 09:37:14",207,"1",4,"_everything is closer to the line","turk16"
1150,1202,"2015-02-20 09:35:34","2015-02-20 09:37:54",59,"14",5,"_The small circles are in triangle shape and the line intersects them.","turk16"
1178,1201,"2015-02-20 09:37:16","2015-02-20 09:38:16",443,"7",3,"_separation of plus marks","turk16"
1178,1201,"2015-02-20 09:38:18","2015-02-20 09:38:47",262,"9",4,"_tight grouping creates a line","turk16"
1178,1201,"2015-02-20 09:38:48","2015-02-20 09:39:10",381,"19",4,"_grouping creates a line","turk16"
1179,1203,"2015-02-20 09:38:31","2015-02-20 09:39:21",255,"5",5,"_exactly identified 3 clusters with 1 outlier","turk16"
1180,1204,"2015-02-20 09:38:54","2015-02-20 09:39:29",321,"18",4,"_Best grouping","turk16"
1178,1201,"2015-02-20 09:39:20","2015-02-20 09:39:47",538,"8",4,"_tight grouping within lines","turk16"
1150,1202,"2015-02-20 09:37:56","2015-02-20 09:40:09",477,"5",5,"_It looks like an anchor while the rest are not in any order","turk16"
1180,1204,"2015-02-20 09:39:41","2015-02-20 09:40:19",246,"5",5,"_Linear grouping","turk16"
1181,1205,"2015-02-20 09:40:17","2015-02-20 09:40:48",153,"4",4,"_5 clustered group points ","turk16"
1150,1202,"2015-02-20 09:40:11","2015-02-20 09:41:01",64,"13",5,"_The three colors are put into different groups in triangle shape.","turk16"
1179,1203,"2015-02-20 09:39:53","2015-02-20 09:41:05",67,"20",5,"_these data has co-relation","turk16"
1180,1204,"2015-02-20 09:40:34","2015-02-20 09:41:21",154,"4",5,"_Best grouping","turk16"
1182,1206,"2015-02-20 09:41:09","2015-02-20 09:41:31",276,"13",3,"_mostly seperated","turk16"
1179,1203,"2015-02-20 09:41:09","2015-02-20 09:41:49",4,"11",5,"_this one has 3 clusters","turk16"
1150,1202,"2015-02-20 09:41:03","2015-02-20 09:41:52",26,"4",5,"_At least one of them touches the other while this plot stands separately from each other","turk16"
1181,1205,"2015-02-20 09:41:14","2015-02-20 09:42:04",404,"17",4,"_Strongest linear line","turk16"
1183,1207,"2015-02-20 09:41:31","2015-02-20 09:42:06",315,"18",3,"_most grouped","turk16"
1180,1204,"2015-02-20 09:41:24","2015-02-20 09:42:11",127,"16",4,"_Best grouping","turk16"
1184,1208,"2015-02-20 09:41:41","2015-02-20 09:42:13",144,"8",3,"_Most scattered, least lineage","turk16"
1182,1206,"2015-02-20 09:42:10","2015-02-20 09:42:21",388,"19",4,"_clustered","turk16"
1185,1209,"2015-02-20 09:42:06","2015-02-20 09:42:30",331,"6",4,"_It is almost two distinct forms","turk16"
1180,1204,"2015-02-20 09:42:14","2015-02-20 09:42:30",43,"19",5,"_linear grouping","turk16"
1150,1202,"2015-02-20 09:41:54","2015-02-20 09:42:32",401,"13",0,"_the entire thing is divided into two groups in the opposite direction","turk16"
1183,1207,"2015-02-20 09:42:17","2015-02-20 09:42:37",187,"2",3,"_most linear","turk16"
1182,1206,"2015-02-20 09:42:23","2015-02-20 09:42:44",464,"7",4,"_clustered","turk16"
1179,1203,"2015-02-20 09:41:53","2015-02-20 09:42:50",210,"20",5,"_only one has 3 clusters has one outlier","turk16"
1180,1204,"2015-02-20 09:42:33","2015-02-20 09:42:54",182,"2",4,"_linear grouping","turk16"
1183,1207,"2015-02-20 09:42:38","2015-02-20 09:42:58",536,"13",3,"_most grouped","turk16"
