dataset,pic_id,param_value,response.id,n.answers,response_no,conf_level,choice_reason,test_param,p_value,obs_plot,plottype,ntrials,trial.no,trial.num,trend.correct,cluster.correct,both.correct,neither.correct,first.trial,simpleoutcome,trial.time,k,sdline,sdgroup,gini.min,group.min,no.ellipse,max.range,one.correct,one.ellipse,label
47,468,k-5-sdline-0.45-sdgroup-0.25,8251,1,7,4,_most conformity,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,10,10,1,0,0,0,FALSE,trend,25,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,1248,1,5,3,_separation,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,10,10,0,1,0,0,FALSE,cluster,49,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,4341,1,5,5,_particles spread over,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,11,10,10,0,1,0,0,FALSE,cluster,32,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,7831,1,5,3,_gap between cells,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,11,5,5,0,1,0,0,FALSE,cluster,56,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,467,k-5-sdline-0.45-sdgroup-0.25,7078,1,5,4,_Inner Lines,turk16-trend,line-0.66135-cluster-0.92899,"7, 5",trend,10,4,4,0,1,0,0,FALSE,cluster,30,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend
47,463,k-5-sdline-0.45-sdgroup-0.25,2258,1,5,3,_,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,7,7,0,1,0,0,FALSE,cluster,38,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,465,k-5-sdline-0.45-sdgroup-0.25,12077,1,5,4,_circles are at some distance compared to other plots,turk16-colorEllipse,line-0.66135-cluster-0.92899,"7, 5",colorEllipse,10,9,9,0,1,0,0,FALSE,cluster,104,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse
47,465,k-5-sdline-0.45-sdgroup-0.25,6146,1,5,3,_grouped points,turk16-colorEllipse,line-0.66135-cluster-0.92899,"7, 5",colorEllipse,12,5,5,0,1,0,0,FALSE,cluster,22,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse
47,461,k-5-sdline-0.45-sdgroup-0.25,7912,1,5,5,_Separated groups of points.,turk16-plain,line-0.66135-cluster-0.92899,"7, 5",plain,10,3,3,0,1,0,0,FALSE,cluster,19,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Plain
47,461,k-5-sdline-0.45-sdgroup-0.25,2003,1,7,4,_tighest range,turk16-plain,line-0.66135-cluster-0.92899,"7, 5",plain,10,4,4,1,0,0,0,FALSE,trend,60,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Plain
47,467,k-5-sdline-0.45-sdgroup-0.25,11647,1,5,3,"_very non linear, spread out more",turk16-trend,line-0.66135-cluster-0.92899,"7, 5",trend,10,3,3,0,1,0,0,FALSE,cluster,33,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend
47,467,k-5-sdline-0.45-sdgroup-0.25,994,1,5,1,_Scattered points,turk16-trend,line-0.66135-cluster-0.92899,"7, 5",trend,10,6,6,0,1,0,0,FALSE,cluster,146,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend
47,467,k-5-sdline-0.45-sdgroup-0.25,3034,1,5,5,"_Line is far more horizontal than the others. Also, the groupings are more spread.",turk16-trend,line-0.66135-cluster-0.92899,"7, 5",trend,10,4,4,0,1,0,0,FALSE,cluster,82,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend
47,463,k-5-sdline-0.45-sdgroup-0.25,4896,1,7,3,_straight,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,1,1,1,0,0,0,TRUE,trend,69,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,468,k-5-sdline-0.45-sdgroup-0.25,1440,1,20,4,_,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,9,9,0,0,0,1,FALSE,neither,12,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Trend + Error
47,462,k-5-sdline-0.45-sdgroup-0.25,4152,1,7,4,_most linear,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,7,7,1,0,0,0,FALSE,trend,595,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,462,k-5-sdline-0.45-sdgroup-0.25,11778,1,13,4,_brownon the bottom,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,2,2,0,0,0,1,FALSE,neither,258,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color
47,470,k-5-sdline-0.45-sdgroup-0.25,4212,1,3,4,_i only see four colors rather than the five in the rest,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,9,9,0,0,0,1,FALSE,neither,66,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Ellipse + Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,5274,2,"15,5",3,_15 is the most linear. The groups in 5 are more distinct,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,5,5,0,1,0,0,FALSE,cluster,57,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,467,k-5-sdline-0.45-sdgroup-0.25,2877,1,7,4,_linear,turk16-trend,line-0.66135-cluster-0.92899,"7, 5",trend,10,1,1,1,0,0,0,TRUE,trend,57,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend
47,467,k-5-sdline-0.45-sdgroup-0.25,9333,2,"5,18",5,_,turk16-trend,line-0.66135-cluster-0.92899,"7, 5",trend,10,6,6,0,1,0,0,FALSE,cluster,23,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend
47,465,k-5-sdline-0.45-sdgroup-0.25,4010,1,5,5,_Circles are more spread apart,turk16-colorEllipse,line-0.66135-cluster-0.92899,"7, 5",colorEllipse,10,2,2,0,1,0,0,FALSE,cluster,73,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse
47,465,k-5-sdline-0.45-sdgroup-0.25,2650,1,5,4,_more gaps,turk16-colorEllipse,line-0.66135-cluster-0.92899,"7, 5",colorEllipse,10,8,8,0,1,0,0,FALSE,cluster,17,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse
47,470,k-5-sdline-0.45-sdgroup-0.25,6394,1,7,5,_most linear,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,6,6,1,0,0,0,FALSE,trend,17,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,10944,1,5,3,_widest angle,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,2,2,0,1,0,0,FALSE,cluster,154,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,463,k-5-sdline-0.45-sdgroup-0.25,2889,1,15,4,_Right skew,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,5,5,0,0,0,1,FALSE,neither,9,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,9270,1,5,3,_It looks different,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,8,8,0,1,0,0,FALSE,cluster,12,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,4515,1,5,4,_They are separated into groups.,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,6,6,0,1,0,0,FALSE,cluster,19,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,8665,1,5,3,_More distinct groups,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,2,2,0,1,0,0,FALSE,cluster,63,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,3864,1,1,4,_more concentrated,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,1,1,0,0,0,1,TRUE,neither,43,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Shape
47,462,k-5-sdline-0.45-sdgroup-0.25,968,1,5,4,_cluster,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,7,7,0,1,0,0,FALSE,cluster,32,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,462,k-5-sdline-0.45-sdgroup-0.25,8907,1,7,3,_Linear trend,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,8,8,1,0,0,0,FALSE,trend,17,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,470,k-5-sdline-0.45-sdgroup-0.25,6546,1,3,5,_,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,5,5,0,0,0,1,FALSE,neither,48,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Ellipse + Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,6572,1,5,5,_scattered bubbles,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,1,1,0,1,0,0,TRUE,cluster,75,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,467,k-5-sdline-0.45-sdgroup-0.25,9941,1,5,3,"_Weakest linear trend, least slope",turk16-trend,line-0.66135-cluster-0.92899,"7, 5",trend,10,6,6,0,1,0,0,FALSE,cluster,25,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend
47,467,k-5-sdline-0.45-sdgroup-0.25,6688,1,13,3,_the points are more scattered ,turk16-trend,line-0.66135-cluster-0.92899,"7, 5",trend,11,2,2,0,0,0,1,FALSE,neither,144,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Trend
47,462,k-5-sdline-0.45-sdgroup-0.25,13403,1,7,5,_most linear grouped,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,9,9,1,0,0,0,FALSE,trend,13,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,462,k-5-sdline-0.45-sdgroup-0.25,1650,1,5,3,_Groups of points,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,4,4,0,1,0,0,FALSE,cluster,44,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,468,k-5-sdline-0.45-sdgroup-0.25,10512,1,7,4,_Strongest linear trend,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,10,10,1,0,0,0,FALSE,trend,17,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,468,k-5-sdline-0.45-sdgroup-0.25,12343,1,5,4,_Large spread in four clusters,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,11,8,8,0,1,0,0,FALSE,cluster,19,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,4100,1,7,3,_all groups tight,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,9,9,1,0,0,0,FALSE,trend,27,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,11151,1,3,5,_no blue circle,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,7,7,0,0,0,1,FALSE,neither,33,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Ellipse + Trend + Error
47,468,k-5-sdline-0.45-sdgroup-0.25,13110,1,5,4,_lines further apart,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,7,7,0,1,0,0,FALSE,cluster,60,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,463,k-5-sdline-0.45-sdgroup-0.25,3780,1,7,2,_concretration of points,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,4,4,1,0,0,0,FALSE,trend,20,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,7737,1,18,2,_Largest spread of points,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,4,4,0,0,0,1,FALSE,neither,86,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Shape
47,462,k-5-sdline-0.45-sdgroup-0.25,11451,1,5,2,_more distinct separation,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,12,6,6,0,1,0,0,FALSE,cluster,35,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,462,k-5-sdline-0.45-sdgroup-0.25,11226,1,8,4,_crowd,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,2,2,0,0,0,1,FALSE,neither,76,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color
47,470,k-5-sdline-0.45-sdgroup-0.25,6602,1,5,5,_Isolated Clusters,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,6,6,0,1,0,0,FALSE,cluster,46,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,8667,1,5,4,_groups are spread out over the 3 lines the most.,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,4,4,0,1,0,0,FALSE,cluster,40,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,463,k-5-sdline-0.45-sdgroup-0.25,11449,1,5,4,_separated in groups ,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,9,9,0,1,0,0,FALSE,cluster,104,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,3275,1,5,2,_Greatest spread,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,6,6,0,1,0,0,FALSE,cluster,46,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,461,k-5-sdline-0.45-sdgroup-0.25,3936,1,7,5,_Strongest linear trend,turk16-plain,line-0.66135-cluster-0.92899,"7, 5",plain,10,4,4,1,0,0,0,FALSE,trend,40,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Plain
47,463,k-5-sdline-0.45-sdgroup-0.25,8357,1,7,4,_most linear,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,6,6,1,0,0,0,FALSE,trend,57,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,465,k-5-sdline-0.45-sdgroup-0.25,13409,1,5,5,_Scattered plot points,turk16-colorEllipse,line-0.66135-cluster-0.92899,"7, 5",colorEllipse,10,2,2,0,1,0,0,FALSE,cluster,62,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse
47,465,k-5-sdline-0.45-sdgroup-0.25,3940,1,5,4,_Data groupings intersect the least by far,turk16-colorEllipse,line-0.66135-cluster-0.92899,"7, 5",colorEllipse,10,1,1,0,1,0,0,TRUE,cluster,226,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse
47,469,k-5-sdline-0.45-sdgroup-0.25,12601,1,5,2,_the line is not as vertical as others,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,9,9,0,1,0,0,FALSE,cluster,20,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,468,k-5-sdline-0.45-sdgroup-0.25,7138,1,5,3,_gaps between clumps,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,1,1,0,1,0,0,TRUE,cluster,73,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,468,k-5-sdline-0.45-sdgroup-0.25,11225,1,5,2,_right side,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,11,3,3,0,1,0,0,FALSE,cluster,19,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,463,k-5-sdline-0.45-sdgroup-0.25,6321,1,11,5,_scatered,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,12,10,10,0,0,0,1,FALSE,neither,26,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,8508,1,7,3,_most linear,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,5,5,1,0,0,0,FALSE,trend,13,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,469,k-5-sdline-0.45-sdgroup-0.25,4900,1,5,4,_groups of points,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,8,8,0,1,0,0,FALSE,cluster,26,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,6739,2,"3,7",5,_Plots or dots for graphs 3 and 7 cling most tightly around the intersecting line.,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,8,8,1,0,0,0,FALSE,trend,156,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,462,k-5-sdline-0.45-sdgroup-0.25,6156,1,7,3,_leas scattered,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,12,6,6,1,0,0,0,FALSE,trend,57,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,468,k-5-sdline-0.45-sdgroup-0.25,2175,1,18,5,_least linear,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,4,4,0,0,0,1,FALSE,neither,53,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Trend + Error
47,469,k-5-sdline-0.45-sdgroup-0.25,6607,1,5,5,_line almost horizontal and colors separated,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,2,2,0,1,0,0,FALSE,cluster,66,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,7440,1,7,3,_strongest linear pattern,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,7,7,1,0,0,0,FALSE,trend,29,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,10247,1,7,4,_different chain of trend. ,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,12,4,4,1,0,0,0,FALSE,trend,73,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,10419,1,5,5,_most seperated by color,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,8,8,0,1,0,0,FALSE,cluster,43,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,3638,1,5,5,_groups,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,6,6,0,1,0,0,FALSE,cluster,15,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,126,1,5,5,_Inconsistent grouping,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,10,10,0,1,0,0,FALSE,cluster,63,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,9501,1,5,3,"_groups of points, ",turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,6,6,0,1,0,0,FALSE,cluster,65,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,468,k-5-sdline-0.45-sdgroup-0.25,7539,3,"7,3,9",3,_tighter cluster,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,7,7,1,0,0,0,FALSE,trend,109,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,468,k-5-sdline-0.45-sdgroup-0.25,12389,1,7,4,_most linear,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,2,2,1,0,0,0,FALSE,trend,51,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,468,k-5-sdline-0.45-sdgroup-0.25,5526,1,7,5,_Most linear plot,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,5,5,1,0,0,0,FALSE,trend,11,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,462,k-5-sdline-0.45-sdgroup-0.25,1634,1,7,3,_Strongest Linear Trend,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,4,4,1,0,0,0,FALSE,trend,19,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,468,k-5-sdline-0.45-sdgroup-0.25,7212,1,5,4,_Groups of points,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,10,10,0,1,0,0,FALSE,cluster,32,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,468,k-5-sdline-0.45-sdgroup-0.25,2948,1,5,5,_group of points,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,12,5,5,0,1,0,0,FALSE,cluster,17,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,466,k-5-sdline-0.45-sdgroup-0.25,10885,1,5,5,_,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,3,3,0,1,0,0,FALSE,cluster,41,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,466,k-5-sdline-0.45-sdgroup-0.25,6297,1,5,4,_separate,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,7,7,0,1,0,0,FALSE,cluster,41,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,466,k-5-sdline-0.45-sdgroup-0.25,2277,2,"15,5",2,_groups of points,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,8,8,0,1,0,0,FALSE,cluster,76,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,462,k-5-sdline-0.45-sdgroup-0.25,8337,1,5,5,_colors are seperated,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,7,7,0,1,0,0,FALSE,cluster,17,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,462,k-5-sdline-0.45-sdgroup-0.25,2107,1,5,4,_separate groupings,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,9,9,0,1,0,0,FALSE,cluster,48,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,465,k-5-sdline-0.45-sdgroup-0.25,235,1,15,4,_nature of dots,turk16-colorEllipse,line-0.66135-cluster-0.92899,"7, 5",colorEllipse,10,3,3,0,0,0,1,FALSE,neither,87,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Ellipse
47,466,k-5-sdline-0.45-sdgroup-0.25,8561,1,5,5,_none intersect,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,3,3,0,1,0,0,FALSE,cluster,30,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,469,k-5-sdline-0.45-sdgroup-0.25,4935,1,9,3,"_upward linear trend, points grouped",turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,9,9,0,0,0,1,FALSE,neither,142,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,10755,1,5,4,_tight groups of color,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,3,3,0,1,0,0,FALSE,cluster,55,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,6288,1,5,4,_Flatter distribution,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,7,7,0,1,0,0,FALSE,cluster,24,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,12168,1,5,4,_they are grouped futher apart,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,2,2,0,1,0,0,FALSE,cluster,29,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,463,k-5-sdline-0.45-sdgroup-0.25,6570,1,5,5,_three groups were distinct,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,6,6,0,1,0,0,FALSE,cluster,20,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,466,k-5-sdline-0.45-sdgroup-0.25,10559,1,5,4,_more separated ,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,12,1,1,0,1,0,0,TRUE,cluster,32,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,461,k-5-sdline-0.45-sdgroup-0.25,3453,1,7,4,_The data points here are the most clustered together and consistently upward.,turk16-plain,line-0.66135-cluster-0.92899,"7, 5",plain,10,10,10,1,0,0,0,FALSE,trend,29,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Plain
47,461,k-5-sdline-0.45-sdgroup-0.25,10495,1,7,4,_longest chain of group.,turk16-plain,line-0.66135-cluster-0.92899,"7, 5",plain,13,8,8,1,0,0,0,FALSE,trend,23,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Plain
47,465,k-5-sdline-0.45-sdgroup-0.25,2106,1,15,5,_strong correlation,turk16-colorEllipse,line-0.66135-cluster-0.92899,"7, 5",colorEllipse,10,2,2,0,0,0,1,FALSE,neither,21,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Ellipse
47,469,k-5-sdline-0.45-sdgroup-0.25,10450,1,5,4,_,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,11,9,9,0,1,0,0,FALSE,cluster,16,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,1479,1,5,4,_point groups,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,5,5,0,1,0,0,FALSE,cluster,12,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,470,k-5-sdline-0.45-sdgroup-0.25,7050,1,11,4,_blue is very few,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,7,7,0,0,0,1,FALSE,neither,30,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Ellipse + Trend + Error
47,466,k-5-sdline-0.45-sdgroup-0.25,6897,1,5,4,_groups not overlapping,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,8,8,0,1,0,0,FALSE,cluster,29,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
