"","N","K","sd.trend","sd.cluster","null.line","null.cluster","null.gini","line","cluster","gini"
"667",45,3,0.25,0.2,0.681023507104382,0.85672629496988,0.823419027960218,0.831636885619428,0.940983537923064,0.90440778799351
"668",45,3,0.25,0.2,0.682334986188318,0.841004416352471,0.809073724007561,0.8756833253018,0.940200214930082,0.907652785289346
"669",45,3,0.25,0.2,0.674943657170604,0.820802798839294,0.856821329639889,0.861738630350597,0.936133351371121,0.894671280276817
"670",45,3,0.25,0.2,0.696799649459714,0.87146319427307,0.853333333333333,0.858742144934449,0.940215009637854,0.917100242802636
"671",45,3,0.25,0.2,0.713825505113656,0.867725386731007,0.796471329552615,0.861939802703577,0.939704721637165,0.917100242802636
"672",45,3,0.25,0.2,0.704525978850649,0.877543361691028,0.777548209366391,0.916206633777763,0.937997431745747,0.905604338842975
"673",45,3,0.25,0.2,0.703396697099055,0.847458440659592,0.816530612244898,0.831191713752823,0.951043612761774,0.881909950328473
"674",45,3,0.25,0.2,0.741423300652765,0.866280517539391,0.746826171875,0.880758813977195,0.945400795894421,0.908442330558858
"675",45,3,0.25,0.2,0.706060546927569,0.860593941390648,0.774337268879483,0.871836931601402,0.932902493592381,0.876232741617357
"676",45,3,0.25,0.2,0.667529182629909,0.848076044281117,0.796496539792388,0.813297380404451,0.945527991089795,0.893961927424152
"677",45,3,0.25,0.2,0.681434507211711,0.845915806038859,0.782356872354645,0.880673654253793,0.936154482789775,0.925619834710744
"678",45,3,0.25,0.2,0.745603996514427,0.862436305638585,0.845937324075812,0.846343073468964,0.956735987249602,0.906841535965387
"679",45,3,0.25,0.2,0.736421906140653,0.870869982339718,0.613111726685134,0.896616862232116,0.935256309457884,0.912577479338843
"680",45,3,0.25,0.2,0.659903102557121,0.860607359858655,0.757396449704142,0.845057919922542,0.943007588795292,0.916666666666667
"681",45,3,0.25,0.2,0.711786775617193,0.870884769338134,0.820023148148148,0.86369023971619,0.935436779003687,0.894132653061224
"682",45,3,0.25,0.2,0.674818991963958,0.854712539428867,0.790008650519031,0.8338681077378,0.941917139131195,0.919986419194206
"683",45,3,0.25,0.2,0.707010480244867,0.866361185780833,0.837384259259259,0.883973715972567,0.94162158138106,0.908442330558858
"684",45,3,0.25,0.2,0.676428405911775,0.855141437369658,0.806189248165047,0.876700827287816,0.954026654030856,0.85336011687363
"685",45,3,0.25,0.2,0.714218636161367,0.858936699801756,0.845937324075812,0.860958841413807,0.934688357279645,0.928290680408769
"686",45,3,0.25,0.2,0.66505283098547,0.847468147180026,0.765917159763314,0.920698706309773,0.937645440708286,0.900180785123967
"687",45,3,0.25,0.2,0.641735202479566,0.850712472406213,0.766528925619835,0.820283695311968,0.960436483006501,0.920014177693762
"688",45,3,0.25,0.2,0.741406516853973,0.844836249330946,0.835829072315559,0.805638183581895,0.927370459353298,0.827613568736362
"689",45,3,0.25,0.2,0.700873976945411,0.86528409446646,0.829994048799841,0.874649298308071,0.94869598775332,0.88578125
"690",45,3,0.25,0.2,0.745277108588599,0.881035632402218,0.862730517549078,0.821505577898768,0.943082754736206,0.893017854550733
"691",45,3,0.25,0.2,0.647823207103151,0.859405343245698,0.833912037037037,0.84238385239741,0.957030254757829,0.898243576716505
"692",45,3,0.25,0.2,0.683144690290486,0.866178000286574,0.7286470143613,0.863379147258033,0.959046466752234,0.907652785289346
"693",45,3,0.25,0.2,0.741858918422856,0.862828353396047,0.746826171875,0.888468095296198,0.95147093932222,0.912577479338843
"694",45,3,0.25,0.2,0.637715059079163,0.866258664667212,0.835829072315559,0.84549362881845,0.950540539591106,0.919986419194206
"695",45,3,0.25,0.2,0.744032312938688,0.869410340821318,0.780003967466772,0.852238029797187,0.929744870227284,0.909551986475063
"696",45,3,0.25,0.2,0.729096025929018,0.848457812008391,0.801686851211073,0.800662420754858,0.911732523821155,0.872427983539095
"697",45,3,0.25,0.2,0.741485937752643,0.861037720085973,0.845937324075812,0.799341207807086,0.936542641683836,0.85336011687363
"698",45,3,0.25,0.2,0.735798270125771,0.877693950169354,0.801836734693878,0.868915343477483,0.957610712661297,0.852264426588751
"699",45,3,0.25,0.2,0.635963594848013,0.836552480435934,0.851408331927813,0.857367578744759,0.953795676293734,0.90440778799351
"700",45,3,0.25,0.2,0.670262030218968,0.8698474002856,0.849549861495845,0.88408453474231,0.929705507709207,0.865575982459099
"701",45,3,0.25,0.2,0.670442280678798,0.853496245697288,0.839181835241133,0.878681655162842,0.946471481145797,0.919305293005671
"702",45,3,0.25,0.2,0.643857415479433,0.870021288105162,0.828072424290979,0.899254896027735,0.923031719953725,0.899653979238754
"703",45,3,0.25,0.2,0.723140438396993,0.855686829275903,0.801836734693878,0.829133168945733,0.93902279375147,0.906841535965387
"704",45,3,0.25,0.2,0.648207441509744,0.877270888921609,0.820023148148148,0.867047715213777,0.946954599740772,0.894854253420583
"705",45,3,0.25,0.2,0.641105458226197,0.857337027368288,0.73469387755102,0.919167492342471,0.944052335652254,0.915925925925926
"706",45,3,0.25,0.2,0.61151758871357,0.835872984822409,0.810408163265306,0.840580121205249,0.942960000857034,0.91679748822606
"707",45,3,0.25,0.2,0.633249637865013,0.853035630953746,0.790816326530612,0.821849664833215,0.894154133530452,0.894173602853745
"708",45,3,0.25,0.2,0.684871244247687,0.83980007077492,0.81078125,0.822628544029168,0.9378813660259,0.876141643967313
"709",45,3,0.25,0.2,0.606134191948891,0.862527337293838,0.816530612244898,0.785400848495496,0.939983210039427,0.922326869806094
"710",45,3,0.25,0.2,0.694987003612716,0.843016484810673,0.790376475829806,0.845672485739539,0.955574442768031,0.925619834710744
"711",45,3,0.25,0.2,0.751417288482294,0.84437515694586,0.777548209366391,0.873475715903813,0.948596000312348,0.911802685950413
"712",45,3,0.25,0.2,0.697016512583669,0.862245760054625,0.823419027960218,0.83913588695326,0.942405959998923,0.915925925925926
"713",45,3,0.25,0.2,0.642919357780679,0.838856447102145,0.820204081632653,0.889949145649437,0.942412736266208,0.91679748822606
"714",45,3,0.25,0.2,0.636685744427314,0.853953135963202,0.640011890606421,0.860457653507994,0.948740141107793,0.915925925925926
"715",45,3,0.25,0.2,0.715662367754368,0.844682329803839,0.801686851211073,0.809754214818487,0.942221434049828,0.865575982459099
"716",45,3,0.25,0.2,0.762603511633903,0.876573387890543,0.828125,0.872805958390307,0.943396345181971,0.921262573707943
"717",45,3,0.25,0.2,0.800494896208401,0.878601051241573,0.811594202898551,0.887072077932893,0.920516898564251,0.822852608609403
"718",45,3,0.25,0.2,0.634756519432797,0.864761628363796,0.843685494464252,0.892640325034974,0.94122987399846,0.923656509695291
"719",45,3,0.25,0.2,0.713228560309174,0.85469602088004,0.804032766225583,0.873146961957619,0.950483140278298,0.894672796106003
"720",45,3,0.25,0.2,0.679291295946174,0.844059139225022,0.800389273356401,0.863251661740291,0.943118413597918,0.913016033329125
"721",45,3,0.25,0.2,0.72709119719297,0.872526831841343,0.796471329552615,0.854069548917447,0.945924553912793,0.896501669327914
"722",45,3,0.25,0.2,0.671835156560153,0.867667254876484,0.865575982459099,0.835089976312515,0.934352005336178,0.898243576716505
"723",45,3,0.25,0.2,0.709303177334648,0.853900892499437,0.8576,0.85887526879584,0.947093139511802,0.905271502179944
"724",45,3,0.25,0.2,0.63239437364505,0.861975951332811,0.786389413988658,0.863876929470618,0.95184291303116,0.888888888888889
"725",45,3,0.25,0.2,0.762043407315514,0.874917660728376,0.841715976331361,0.824997546199403,0.946890973255435,0.890717878372199
"726",45,3,0.25,0.2,0.721404788394471,0.856393747912347,0.804032766225583,0.752925538547947,0.942067844099333,0.896501669327914
"727",45,3,0.25,0.2,0.624656961535918,0.871540969070473,0.821428571428571,0.868449865081553,0.936715112697893,0.925760099958351
"728",45,3,0.25,0.2,0.707044780423644,0.856686242662819,0.852264426588751,0.880078202434496,0.936738232268102,0.904636678200692
"729",45,3,0.25,0.2,0.689032427016019,0.855497725338257,0.820204081632653,0.827562575636635,0.94046797215856,0.899653979238754
"730",45,3,0.25,0.2,0.723212031457692,0.852993028923329,0.757396449704142,0.8750606661058,0.943345221173141,0.88671875
"731",45,3,0.25,0.2,0.700055133550534,0.851616350247298,0.765917159763314,0.892976555734068,0.942116846936644,0.913634215500945
"732",45,3,0.25,0.2,0.724103728171333,0.878954200313021,0.804032766225583,0.862158304331098,0.947947392014557,0.906841535965387
"733",45,3,0.25,0.2,0.711939700939888,0.854911468079768,0.752685546875,0.837003685396828,0.930652624786997,0.916666666666667
"734",45,3,0.25,0.2,0.676611937105322,0.844826826360862,0.827613568736362,0.861046139417478,0.959335947004926,0.915925925925926
"735",45,3,0.25,0.2,0.719458202765952,0.868676137167085,0.837384259259259,0.804761562174919,0.941351009739896,0.913634215500945
"736",45,3,0.25,0.2,0.658963768939688,0.870003595505722,0.829994048799841,0.878790140563043,0.934745309711531,0.923885880882965
"737",45,3,0.25,0.2,0.632335258340313,0.858533901363516,0.765917159763314,0.864913674868178,0.944044776652451,0.918246588576259
"738",45,3,0.25,0.2,0.688122333457306,0.870390776595277,0.809073724007561,0.926462845957059,0.93860020008511,0.900515259611574
"739",45,3,0.25,0.2,0.663193433429362,0.858078244851166,0.832426346406455,0.831594807185964,0.94913516827572,0.893961927424152
"740",45,3,0.25,0.2,0.674378166523053,0.834167788183738,0.839181835241133,0.906202356006464,0.942899386451533,0.893961927424152
"741",45,3,0.25,0.2,0.628154425506569,0.82393426109397,0.869623882610896,0.843694904268849,0.959414078339885,0.91
"742",45,3,0.25,0.2,0.75243630940342,0.864628530685441,0.787703274671419,0.875354106894806,0.939417793973172,0.925496864704007
"743",45,3,0.25,0.2,0.774579647888685,0.8811753872226,0.852564102564103,0.892739913116349,0.938443146483999,0.893961927424152
"744",45,3,0.25,0.2,0.622177626895331,0.865801619085325,0.751220703125,0.82633612563918,0.95364480750532,0.908442330558858
"745",45,3,0.25,0.2,0.640404372467439,0.876072889711896,0.865131578947368,0.810262409335464,0.947187929895545,0.885230909922268
"746",45,3,0.25,0.2,0.780497503085969,0.877031483221616,0.773415977961432,0.861102298358896,0.954588898386609,0.914530993561419
"747",45,3,0.25,0.2,0.616352113935986,0.883393398302884,0.838541666666667,0.864195140533257,0.950873977902514,0.898384353741497
"748",45,3,0.25,0.2,0.73214645085638,0.846816109303941,0.829144881092933,0.901587013225512,0.951455338825799,0.91679748822606
"749",45,3,0.25,0.2,0.753033918467037,0.852677203811146,0.804032766225583,0.863380009253762,0.946326489456339,0.902975778546713
"750",45,3,0.25,0.2,0.735936514122514,0.845786591355561,0.786389413988658,0.833272380701464,0.953348188195375,0.921262573707943
"751",45,3,0.25,0.2,0.741728799224517,0.860300156231867,0.849549861495845,0.862040167144683,0.936983829321438,0.923171104989287
"752",45,3,0.25,0.2,0.663486170422648,0.856536228732042,0.852264426588751,0.879954454663292,0.947549251341411,0.91679748822606
"753",45,3,0.25,0.2,0.717290143712127,0.854881699722803,0.74887573964497,0.876673520303215,0.942928528219112,0.908442330558858
"754",45,3,0.25,0.2,0.717650791030697,0.830446979834169,0.809073724007561,0.884413873101119,0.945819731884146,0.918246588576259
"755",45,3,0.25,0.2,0.695455030323497,0.839895778974279,0.843498904309715,0.895078885312214,0.952417700322315,0.924153645833333
"756",45,3,0.25,0.2,0.704496240163515,0.83754481770622,0.806189248165047,0.837744582311672,0.943412723556264,0.906841535965387
"757",45,3,0.25,0.2,0.691153228726534,0.82920366593699,0.804032766225583,0.875292084944045,0.960159593584814,0.919986419194206
"758",45,3,0.25,0.2,0.682563963348234,0.843080107418753,0.825967859751644,0.821326404405244,0.946721952585311,0.917178638941399
"759",45,3,0.25,0.2,0.782737852821635,0.877305211172408,0.816530612244898,0.916073275667492,0.952434076236019,0.918246588576259
"760",45,3,0.25,0.2,0.677642001601191,0.86375866226976,0.685833333333333,0.800700325263868,0.939234594417195,0.919305293005671
"761",45,3,0.25,0.2,0.723015564946996,0.857945633405911,0.823419027960218,0.817122953252162,0.944692133767857,0.885230909922268
"762",45,3,0.25,0.2,0.565831797332061,0.837057534145855,0.801686851211073,0.764998689065277,0.937352006134654,0.913634215500945
"763",45,3,0.25,0.2,0.781488347231672,0.85805834042434,0.716181061394381,0.859207025542869,0.944894060026416,0.911802685950413
"764",45,3,0.25,0.2,0.772958746258842,0.83037361024546,0.816530612244898,0.850861190783753,0.929520908704857,0.91679748822606
"765",45,3,0.25,0.2,0.803965517937489,0.855721004403948,0.799671292914536,0.764566872894729,0.944883652994376,0.90440778799351
"766",45,3,0.25,0.2,0.679389296123076,0.839736286443068,0.811594202898551,0.749742357221419,0.956200261802502,0.87998718154142
"767",45,3,0.25,0.2,0.739588259012864,0.862504861897441,0.816530612244898,0.858452405388354,0.926699725716832,0.91679748822606
"768",45,3,0.25,0.2,0.681656716393641,0.852798276415681,0.757396449704142,0.850757023753246,0.934604474644772,0.919667590027701
"769",45,3,0.25,0.2,0.761248874776621,0.869352032258784,0.84078125,0.914760795337356,0.937701192928237,0.923656509695291
"770",45,3,0.25,0.2,0.711043148995028,0.859713594561211,0.734239251503676,0.846033691518403,0.94010702621976,0.920014177693762
"771",45,3,0.25,0.2,0.709556503603564,0.850210416050104,0.799671292914536,0.811517465059273,0.944311660700762,0.925760099958351
"772",45,3,0.25,0.2,0.782574361589962,0.877594422566725,0.849549861495845,0.883863000864883,0.952670844207833,0.91679748822606
"773",45,3,0.25,0.2,0.741604381864676,0.862602860740137,0.853068418522673,0.815781758542579,0.945082976668466,0.918246588576259
"774",45,3,0.25,0.2,0.747018029187622,0.825101848155365,0.796875,0.861407962210009,0.925765047794706,0.898384353741497
"775",45,3,0.25,0.2,0.685102642667435,0.860089961498399,0.763076923076923,0.893064124747672,0.949613689732988,0.906841535965387
"776",45,3,0.25,0.2,0.719386835068032,0.846676095906237,0.777548209366391,0.83467707370815,0.95296454757753,0.90093537414966
"777",45,3,0.25,0.2,0.675047637847008,0.839956218854946,0.757396449704142,0.830924091288505,0.954256494577438,0.917178638941399
"778",45,3,0.25,0.2,0.679814035011724,0.859336639607649,0.816530612244898,0.912197498484492,0.932986437007044,0.919305293005671
"779",45,3,0.25,0.2,0.776210175053734,0.867405021590097,0.853068418522673,0.835712287979667,0.93523920872146,0.917178638941399
"780",45,3,0.25,0.2,0.7482502712446,0.863437522196779,0.851408331927813,0.902658198933241,0.917070467076228,0.919667590027701
"781",45,3,0.25,0.2,0.715573246205477,0.859194025866608,0.754974048442907,0.834296540937441,0.932491678233319,0.898384353741497
"782",45,3,0.25,0.2,0.699228930817356,0.847746382443437,0.846933333333333,0.871067879872826,0.92466620242586,0.872427983539095
"783",45,3,0.25,0.2,0.618753237966996,0.851017926037679,0.751220703125,0.819197650022908,0.933503464482233,0.900351541373716
"784",45,3,0.25,0.2,0.769135812425011,0.864246177422537,0.729248046875,0.881406559383834,0.93489764513783,0.899653979238754
"785",45,3,0.25,0.2,0.650117475637698,0.83095095163225,0.815711168418965,0.872610549885456,0.942230326159128,0.921262573707943
"786",45,3,0.25,0.2,0.678713844925096,0.856057715871055,0.8576,0.810609639859254,0.948409158286019,0.914530993561419
"787",45,3,0.25,0.2,0.672488418993169,0.834950662552942,0.838541666666667,0.900798048893398,0.931952968459392,0.904636678200692
"788",45,3,0.25,0.2,0.780855091070637,0.865427007496068,0.827613568736362,0.905244671640345,0.939684191148237,0.88578125
"789",45,3,0.25,0.2,0.74934405972013,0.866171510092328,0.787703274671419,0.862538359822884,0.951046663372648,0.91
"790",45,3,0.25,0.2,0.77377551406419,0.863884716982438,0.827613568736362,0.902231576711055,0.951318713713411,0.865131578947368
"791",45,3,0.25,0.2,0.697542499787801,0.874537128214465,0.816530612244898,0.860239023890703,0.945533761503815,0.919305293005671
"792",45,3,0.25,0.2,0.777202065487969,0.853386902549487,0.843685494464252,0.84317789197049,0.953708315842315,0.893961927424152
"793",45,3,0.25,0.2,0.594486563564326,0.842614267039502,0.849549861495845,0.852991096087394,0.944946361031389,0.901785714285714
"794",45,3,0.25,0.2,0.711325262208422,0.857862846260688,0.859504132231405,0.893660615930031,0.930401201785669,0.908442330558858
"795",45,3,0.25,0.2,0.806525387509903,0.855463590671263,0.806189248165047,0.851545337474543,0.949719226060635,0.90440778799351
"796",45,3,0.25,0.2,0.634833318433366,0.825951181278426,0.756887052341598,0.781543752195092,0.930497626074145,0.902975778546713
"797",45,3,0.25,0.2,0.735697910427314,0.866138443691402,0.816530612244898,0.81365454367174,0.949906518704669,0.898243576716505
"798",45,3,0.25,0.2,0.736582971074094,0.847207736263769,0.852264426588751,0.873464387031366,0.956901779549313,0.919875130072841
"799",45,3,0.25,0.2,0.728207502737553,0.900455397625615,0.861439842209073,0.854395953287029,0.931157014863246,0.902975778546713
"800",45,3,0.25,0.2,0.744570703654416,0.835108143770611,0.856821329639889,0.858495572870069,0.942583537449256,0.919875130072841
"801",45,3,0.25,0.2,0.702919214771736,0.885439842590032,0.829994048799841,0.829098552941813,0.951330900512889,0.906841535965387
"802",45,3,0.25,0.2,0.653861913588524,0.851292784255033,0.835829072315559,0.805700041151659,0.944227409752997,0.88578125
"803",45,3,0.25,0.2,0.600113539143493,0.846955984285547,0.856821329639889,0.838744111579676,0.943511524402154,0.881909950328473
"804",45,3,0.25,0.2,0.728860647738799,0.867414462913577,0.800389273356401,0.852409524376715,0.954190275743142,0.913899287525661
"805",45,3,0.25,0.2,0.657424426616286,0.868554360457594,0.845937324075812,0.865431988552995,0.941790061928209,0.919305293005671
"806",45,3,0.25,0.2,0.733460919700382,0.84344078884894,0.729338842975207,0.910152250453744,0.946263133395081,0.908442330558858
"807",45,3,0.25,0.2,0.687872481241612,0.854987382651064,0.765917159763314,0.889413953931813,0.93506534742713,0.881909950328473
"808",45,3,0.25,0.2,0.775781261217081,0.844565774004154,0.837384259259259,0.805169268946475,0.939294730373844,0.922326869806094
"809",45,3,0.25,0.2,0.777730491860704,0.867893834228049,0.787703274671419,0.838611529413595,0.956935682497548,0.905604338842975
"810",45,3,0.25,0.2,0.712558258662505,0.854111765203351,0.790376475829806,0.869065811771962,0.937190189780709,0.90440778799351
"811",45,3,0.25,0.2,0.697831929007479,0.874102384181949,0.765917159763314,0.903993389905423,0.948154034469783,0.919875130072841
"812",45,3,0.25,0.2,0.82712801986821,0.850751885641769,0.815270083102493,0.90460738494935,0.944133321145109,0.89128494943486
"813",45,3,0.25,0.2,0.779492100626601,0.857962010473453,0.800389273356401,0.813623804641811,0.960415942751714,0.913016033329125
"814",45,3,0.25,0.2,0.612747445511054,0.835258827364915,0.822852608609403,0.802257587527245,0.950223185251981,0.898243576716505
"815",45,3,0.25,0.2,0.653442303696773,0.866563879872091,0.820204081632653,0.838399070277705,0.939557583563851,0.888888888888889
"816",45,3,0.25,0.2,0.782911296769548,0.863261379801557,0.8576,0.83815204431451,0.957527732704565,0.914530993561419
"817",45,3,0.25,0.2,0.725379260823502,0.861297659271172,0.801686851211073,0.840754229195822,0.947713920997446,0.898243576716505
"818",45,3,0.25,0.2,0.651227716619231,0.863392503191643,0.787703274671419,0.861610001938312,0.961867874066491,0.899653979238754
"819",45,3,0.25,0.2,0.654838123981377,0.849036707687173,0.804032766225583,0.829353008922504,0.959334613429727,0.915925925925926
"820",45,3,0.25,0.2,0.683689728667763,0.869313482185346,0.820204081632653,0.85328949265162,0.952400045894038,0.920014177693762
"821",45,3,0.25,0.2,0.643848177672588,0.866286600198681,0.837384259259259,0.884968563180509,0.94162688438601,0.880577037477692
"822",45,3,0.25,0.2,0.664907623767,0.844357846998503,0.85336011687363,0.817311257864675,0.949413915817199,0.921262573707943
"823",45,3,0.25,0.2,0.725432420586878,0.851884352929002,0.811594202898551,0.840647243887076,0.960149959070638,0.922023540063377
"824",45,3,0.25,0.2,0.65906222077426,0.859175917382051,0.848977355734112,0.895666260203179,0.953333779525806,0.908442330558858
"825",45,3,0.25,0.2,0.726245750777808,0.854228345133754,0.801686851211073,0.848754347537163,0.942225220067407,0.917178638941399
"826",45,3,0.25,0.2,0.67447167440114,0.845159215285497,0.820204081632653,0.866299989078936,0.929532364068183,0.905271502179944
"827",45,3,0.25,0.2,0.746464442931241,0.868567462803356,0.837384259259259,0.860694363622504,0.954052855742496,0.922200520833333
"828",45,3,0.25,0.2,0.756736976551487,0.8562068976467,0.845937324075812,0.893068508827837,0.932816313352611,0.893017854550733
"829",45,3,0.25,0.2,0.706411343191098,0.828118476472302,0.84078125,0.850548687784914,0.940544700288169,0.925760099958351
"830",45,3,0.25,0.2,0.73225841051328,0.836411046708464,0.796875,0.829071046623625,0.952598637304061,0.90093537414966
"831",45,3,0.25,0.2,0.750850032807868,0.862917439344534,0.782356872354645,0.865018466093795,0.940686146899818,0.902975778546713
"832",45,3,0.25,0.2,0.642862529707877,0.846510995368498,0.839181835241133,0.897038921111769,0.951625956374977,0.881909950328473
"833",45,3,0.25,0.2,0.626699395005154,0.850457664834127,0.821428571428571,0.907951028325892,0.945134698250431,0.919305293005671
"834",45,3,0.25,0.2,0.705214064222754,0.858641659434194,0.744490358126722,0.77204725510672,0.941263004937628,0.904636678200692
"835",45,3,0.25,0.2,0.710302096728225,0.840069676972603,0.73469387755102,0.821505129189983,0.919014859796923,0.880577037477692
"836",45,3,0.25,0.2,0.666392214485537,0.856614806390732,0.778925619834711,0.787536921146404,0.946874594989573,0.915925925925926
"837",45,3,0.25,0.2,0.751964591282806,0.861767714584647,0.845937324075812,0.850053842866725,0.948201930992623,0.902975778546713
"838",45,3,0.25,0.2,0.695140626589751,0.856132984825918,0.845937324075812,0.855018964071747,0.955090755852223,0.922326869806094
"839",45,3,0.25,0.2,0.686345734982928,0.854835758421822,0.809073724007561,0.873464341238664,0.957081063005788,0.91679748822606
"840",45,3,0.25,0.2,0.663247918312366,0.854341416516316,0.816530612244898,0.83439285282232,0.927800974285734,0.915925925925926
"841",45,3,0.25,0.2,0.709257999597439,0.874495404173807,0.837384259259259,0.83489609057799,0.938506054240275,0.87828125
"842",45,3,0.25,0.2,0.706664639204726,0.841366166924142,0.829994048799841,0.86500852644649,0.942299977699319,0.88578125
"843",45,3,0.25,0.2,0.811975591225497,0.879568726548267,0.815711168418965,0.880979686834212,0.948149631345717,0.89128494943486
"844",45,3,0.25,0.2,0.687678221734424,0.867729026698145,0.859733333333333,0.861251846354547,0.939494509867629,0.902292060491493
"845",45,3,0.25,0.2,0.70468425389071,0.883128220193762,0.801686851211073,0.889028687900628,0.952006809661032,0.922023540063377
"846",45,3,0.25,0.2,0.75885286676269,0.871766538969564,0.86328125,0.86979060099142,0.951193968456197,0.898243576716505
"847",45,3,0.25,0.2,0.745853272009875,0.887867226270826,0.815711168418965,0.812744722172431,0.950841768952758,0.910027744748315
"848",45,3,0.25,0.2,0.6996032165979,0.839779173951051,0.812159879902421,0.840510861245364,0.94294409720738,0.89938139123848
"849",45,3,0.25,0.2,0.670888399633685,0.861872778843075,0.801686851211073,0.807013252114367,0.956231875844695,0.906841535965387
"850",45,3,0.25,0.2,0.686116468391464,0.868922328521332,0.8576,0.862031923476495,0.940624761020596,0.918246588576259
"851",45,3,0.25,0.2,0.625231176154675,0.862535507852805,0.87828125,0.807156170324988,0.945968867775049,0.89128494943486
"852",45,3,0.25,0.2,0.715734288394593,0.850517384392618,0.827733333333333,0.859464152685973,0.941082607445141,0.88671875
"853",45,3,0.25,0.2,0.683485324306561,0.852325617949498,0.829994048799841,0.886897252587038,0.941431369382003,0.910027744748315
"854",45,3,0.25,0.2,0.699360943211961,0.854821834954889,0.841288581548322,0.869842482302444,0.957252502088235,0.922702580353101
"855",45,3,0.25,0.2,0.785028075532068,0.875684867821617,0.810408163265306,0.923710081323741,0.937020098467835,0.913634215500945
"856",45,3,0.25,0.2,0.708510334059833,0.847444965357159,0.778925619834711,0.86564632997262,0.924853975658122,0.923885880882965
"857",45,3,0.25,0.2,0.756538564230951,0.863973555957021,0.846933333333333,0.861231560931569,0.917465109183355,0.894854253420583
"858",45,3,0.25,0.2,0.702567256031338,0.845790303149913,0.763076923076923,0.863670605001826,0.934536444729142,0.911802685950413
"859",45,3,0.25,0.2,0.678828260830293,0.858607770911268,0.840200831024931,0.832397160428428,0.936458620433075,0.91679748822606
"860",45,3,0.25,0.2,0.725122125532286,0.83923370961236,0.816530612244898,0.853150193704404,0.948067560934401,0.922023540063377
"861",45,3,0.25,0.2,0.767592504343187,0.845532041786651,0.839181835241133,0.888577930531696,0.936804925132136,0.909986112864537
"862",45,3,0.25,0.2,0.737505480770737,0.8318122764217,0.824874256973022,0.910383042808539,0.949764561498479,0.893961927424152
"863",45,3,0.25,0.2,0.721448571397642,0.85878854269119,0.845937324075812,0.874682646290075,0.952089051500917,0.913016033329125
"864",45,3,0.25,0.2,0.709461888311025,0.84287678330638,0.660833333333333,0.873539664765489,0.941249659635956,0.922702580353101
"865",45,3,0.25,0.2,0.731760175602128,0.850353712275711,0.773415977961432,0.920451912311749,0.937423049090234,0.905726573110004
"866",45,3,0.25,0.2,0.691066344854397,0.878224694000779,0.843685494464252,0.895684415238405,0.946437059146174,0.910027744748315
"867",45,3,0.25,0.2,0.66180698122928,0.826651851128532,0.70837669094693,0.875994211027281,0.942446637338185,0.904636678200692
"868",45,3,0.25,0.2,0.63855337484921,0.86247446202902,0.827613568736362,0.801463045422405,0.934044328327442,0.8576
"869",45,3,0.25,0.2,0.704283150422775,0.880620037585727,0.837384259259259,0.835433958008494,0.941063243316315,0.896501669327914
"870",45,3,0.25,0.2,0.781397319232843,0.876696971799468,0.848977355734112,0.832735256041665,0.953437794356964,0.910027744748315
"871",45,3,0.25,0.2,0.661259333083457,0.879169102005225,0.800389273356401,0.840789164642336,0.952838325650615,0.922023540063377
"872",45,3,0.25,0.2,0.700374097569402,0.858560422543162,0.765917159763314,0.891922737171269,0.945316832441374,0.881909950328473
"873",45,3,0.25,0.2,0.647600755944646,0.834272747667342,0.816530612244898,0.76771607953305,0.93641873759062,0.915925925925926
"874",45,3,0.25,0.2,0.67463144718926,0.866837482584207,0.827613568736362,0.892739321408248,0.951354862651149,0.90093537414966
"875",45,3,0.25,0.2,0.693658837775132,0.843939420500699,0.804032766225583,0.830602837535746,0.928553121767762,0.910027744748315
"876",45,3,0.25,0.2,0.625604770551596,0.830669327725322,0.790816326530612,0.831975949172745,0.937372712472875,0.901785714285714
"877",45,3,0.25,0.2,0.818864104709754,0.866361060161086,0.827613568736362,0.859484345746846,0.948609133854034,0.901785714285714
"878",45,3,0.25,0.2,0.718788219264536,0.861651267182074,0.780925605536332,0.85932515017878,0.951553905476493,0.904636678200692
"879",45,3,0.25,0.2,0.594039159340758,0.827878704104658,0.766528925619835,0.862224655135486,0.930303958799619,0.853333333333333
"880",45,3,0.25,0.2,0.642069605576145,0.843865644994811,0.833912037037037,0.894179056036636,0.951526051818617,0.920014177693762
"881",45,3,0.25,0.2,0.693170480878739,0.858231560927931,0.782356872354645,0.873820351596916,0.947595221568401,0.896501669327914
"882",45,3,0.25,0.2,0.64546582519947,0.854964505252188,0.852264426588751,0.872092916266645,0.95337190796627,0.917178638941399
"883",45,3,0.25,0.2,0.627975686833808,0.868192583519191,0.820204081632653,0.840654615785598,0.947027977967008,0.915925925925926
"884",45,3,0.25,0.2,0.775488020267292,0.855568489556457,0.790008650519031,0.840547711503195,0.956496337894698,0.913016033329125
"885",45,3,0.25,0.2,0.723613046154215,0.862452467221496,0.843685494464252,0.838055238227332,0.944893744416832,0.925496864704007
"886",45,3,0.25,0.2,0.616736185165591,0.859367982738388,0.827733333333333,0.896798838710028,0.942694793597769,0.879743941472337
"887",45,3,0.25,0.2,0.722367803880543,0.862164535337642,0.820023148148148,0.81511225970255,0.949301744609399,0.898243576716505
"888",45,3,0.25,0.2,0.711824026127686,0.851147747419545,0.853333333333333,0.847315343642033,0.955591611077755,0.922326869806094
